,s,a,r,s1
3816,[-0.8056896  -0.592338    0.33196202],[-0.2631167],-6.299322383823981,[-0.81016093 -0.5862075  -0.15175901]
3817,[-0.81016093 -0.5862075  -0.15175901],[0.23381177],-6.328704223937797,[-0.826152   -0.56344724 -0.5563429 ]
3818,[-0.826152   -0.56344724 -0.5563429 ],[1.7188712],-6.500959167007602,[-0.84592575 -0.5333007  -0.72109765]
3819,[-0.84592575 -0.5333007  -0.72109765],[0.87033993],-6.704486557210235,[-0.87129    -0.49076852 -0.9905222 ]
3820,[-0.87129    -0.49076852 -0.9905222 ],[1.9730922],-7.011655312455906,[-0.8961236 -0.4438046 -1.0626347]
3821,[-0.8961236 -0.4438046 -1.0626347],[0.6918581],-7.30519611528184,[-0.92289865 -0.38504294 -1.2917094 ]
3822,[-0.92289865 -0.38504294 -1.2917094 ],[-0.01617592],-7.7092256153068845,[-0.9504524 -0.3108702 -1.582918 ]
3823,[-0.9504524 -0.3108702 -1.582918 ],[1.2316763],-8.235440928756336,[-0.9726208  -0.23239803 -1.6313193 ]
3824,[-0.9726208  -0.23239803 -1.6313193 ],[-0.89316136],-8.71785861754839,[-0.99055314 -0.13712944 -1.939592  ]
3825,[-0.99055314 -0.13712944 -1.939592  ],[-1.9498802],-9.404198529183265,[-0.99978334 -0.02081534 -2.3349211 ]
3826,[-0.99978334 -0.02081534 -2.3349211 ],[0.3687025],-10.284563275776797,[-0.99559045  0.09380639 -2.2952273 ]
3827,[-0.99559045  0.09380639 -2.2952273 ],[-0.5208173],-9.815237191551212,[-0.97821933  0.20757398 -2.302995  ]
3828,[-0.97821933  0.20757398 -2.302995  ],[-1.7513105],-9.132992450493395,[-0.94617355  0.3236597  -2.410011  ]
3829,[-0.94617355  0.3236597  -2.410011  ],[-0.44842887],-8.488348212541082,[-0.90418804  0.4271346  -2.2345307 ]
3830,[-0.90418804  0.4271346  -2.2345307 ],[1.8201232],-7.794090630300437,[-0.86613506  0.49981    -1.6411612 ]
3831,[-0.86613506  0.49981    -1.6411612 ],[-0.40088606],-7.124542250083114,[-0.83110684  0.55611277 -1.3264366 ]
3832,[-0.83110684  0.55611277 -1.3264366 ],[-0.6945741],-6.68857555729207,[-0.80186987  0.5974987  -1.0135381 ]
3833,[-0.80186987  0.5974987  -1.0135381 ],[0.33919564],-6.358914940947816,[-0.7862345  0.6179282 -0.5145348]
3834,[-0.7862345  0.6179282 -0.5145348],[-1.4839656],-6.156716359528183,[-0.7777053   0.628629   -0.27368346]
3835,[-0.7777053   0.628629   -0.27368346],[1.1344266],-6.069254036861854,[-0.7891383   0.6142155   0.36795226]
3836,[-0.7891383   0.6142155   0.36795226],[-0.9764843],-6.16589035147911,[-0.80962443  0.58694834  0.68214124]
3837,[-0.80962443  0.58694834  0.68214124],[1.63565],-6.370953008981177,[-0.84783924  0.5302534   1.3677    ]
3838,[-0.84783924  0.5302534   1.3677    ],[0.5487656],-6.857665904850489,[-0.89314157  0.44977567  1.8477049 ]
3839,[-0.89314157  0.44977567  1.8477049 ],[1.7025446],-7.500344946037462,[-0.9412467   0.33771974  2.4404182 ]
3840,[-0.9412467   0.33771974  2.4404182 ],[0.43919128],-8.419522160733338,[-0.97875166  0.20504913  2.7595868 ]
3841,[-0.97875166  0.20504913  2.7595868 ],[-1.4744815],-9.37839330999105,[-0.997416    0.07184189  2.6922014 ]
3842,[-0.997416    0.07184189  2.6922014 ],[-0.78701746],-10.148403726309226,[-0.9982305  -0.05946258  2.6280303 ]
3843,[-0.9982305  -0.05946258  2.6280303 ],[-1.5888094],-10.19248802147831,[-0.98441976 -0.17583437  2.3451118 ]
3844,[-0.98441976 -0.17583437  2.3451118 ],[0.76325244],-9.340810066435706,[-0.95734143 -0.2889592   2.327724  ]
3845,[-0.95734143 -0.2889592   2.327724  ],[-1.9219741],-8.65920938839287,[-0.9270705  -0.37488702  1.8227085 ]
3846,[-0.9270705  -0.37488702  1.8227085 ],[-0.07101261],-7.9350328642811085,[-0.8956884  -0.44468224  1.5308913 ]
3847,[-0.8956884  -0.44468224  1.5308913 ],[-1.9953963],-7.424889322215121,[-0.87482446 -0.48444003  0.8980702 ]
3848,[-0.87482446 -0.48444003  0.8980702 ],[0.56725377],-7.028783751511442,[-0.8593933 -0.5113151  0.6198282]
3849,[-0.8593933 -0.5113151  0.6198282],[-1.2333332],-6.825330603582755,[-0.8580779  -0.5135196   0.05134191]
3850,[-0.8580779  -0.5135196   0.05134191],[1.7171608],-6.775235676957244,[-0.86002874 -0.51024556 -0.07622366]
3851,[-0.86002874 -0.51024556 -0.07622366],[-0.1777706],-6.79248633490132,[-0.87216216 -0.4892169  -0.4855734 ]
3852,[-0.87216216 -0.4892169  -0.4855734 ],[-1.1946963],-6.9440150093718245,[-0.8962269 -0.443596  -1.0316905]
3853,[-0.8962269 -0.443596  -1.0316905],[0.89976066],-7.300294605573059,[-0.9217853  -0.38770074 -1.2294234 ]
3854,[-0.9217853  -0.38770074 -1.2294234 ],[1.638363],-7.680387230039175,[-0.9446029  -0.32821542 -1.2744446 ]
3855,[-0.9446029  -0.32821542 -1.2744446 ],[-1.7720588],-8.045814749002162,[-0.97011477 -0.2426465  -1.786415  ]
3856,[-0.97011477 -0.2426465  -1.786415  ],[-1.7239195],-8.711810229599024,[-0.9910697 -0.1333452 -2.2269878]
3857,[-0.9910697 -0.1333452 -2.2269878],[1.5231115],-9.545423422298413,[-0.9995848  -0.02881308 -2.0985298 ]
3858,[-0.9995848  -0.02881308 -2.0985298 ],[-1.3999832],-10.131714551303453,[-0.9961577   0.08757745 -2.3301373 ]
3859,[-0.9961577   0.08757745 -2.3301373 ],[-1.4417788],-9.87135538203564,[-0.9776697   0.21014751 -2.480721  ]
3860,[-0.9776697   0.21014751 -2.480721  ],[-1.925831],-9.203226039958976,[-0.9419767   0.33567816 -2.611985  ]
3861,[-0.9419767   0.33567816 -2.611985  ],[1.4900169],-8.520365626151001,[-0.9008116   0.43421015 -2.1367238 ]
3862,[-0.9008116   0.43421015 -2.1367238 ],[-0.30653048],-7.705839562275216,[-0.8566717  0.515862  -1.8570458]
3863,[-0.8566717  0.515862  -1.8570458],[-0.1586511],-7.102698531670253,[-0.8157851  0.5783551 -1.4939469]
3864,[-0.8157851  0.5783551 -1.4939469],[0.21849409],-6.598263327377339,[-0.78501177  0.61948085 -1.0274065 ]
3865,[-0.78501177  0.61948085 -1.0274065 ],[0.97426766],-6.224764379025834,[-0.77193683  0.6356993  -0.41665566]
3866,[-0.77193683  0.6356993  -0.41665566],[1.3118166],-6.034713581244407,[-0.78003824  0.6257319   0.25689125]
3867,[-0.78003824  0.6257319   0.25689125],[0.73280525],-6.085940988208086,[-0.80550814  0.5925847   0.83611095]
3868,[-0.80550814  0.5925847   0.83611095],[1.1893646],-6.358020211111882,[-0.84655523  0.5323009   1.4589542 ]
3869,[-0.84655523  0.5323009   1.4589542 ],[0.40571427],-6.87084595351784,[-0.8936581   0.44874844  1.919037  ]
3870,[-0.8936581   0.44874844  1.919037  ],[1.523219],-7.532788467617163,[-0.9423671   0.33458072  2.4840813 ]
3871,[-0.9423671   0.33458072  2.4840813 ],[1.3413367],-8.461286561856395,[-0.9811735   0.19312824  2.9362173 ]
3872,[-0.9811735   0.19312824  2.9362173 ],[-1.9913023],-9.552345099964556,[-0.99847513  0.05520294  2.7823682 ]
3873,[-0.99847513  0.05520294  2.7823682 ],[-0.8529929],-10.300512937702248,[-0.9968368  -0.07947614  2.6958213 ]
3874,[-0.9968368  -0.07947614  2.6958213 ],[0.37072298],-10.102926388705866,[-0.9771571  -0.21251808  2.6918228 ]
3875,[-0.9771571  -0.21251808  2.6918228 ],[1.4096322],-9.29649157183807,[-0.9389106  -0.34416106  2.7438788 ]
3876,[-0.9389106  -0.34416106  2.7438788 ],[-0.16423938],-8.538395394652389,[-0.8895664  -0.45680588  2.4611223 ]
3877,[-0.8895664  -0.45680588  2.4611223 ],[1.9421055],-7.7233940726990715,[-0.8282085 -0.5604201  2.4098337]
3878,[-0.8282085 -0.5604201  2.4098337],[-0.6237505],-7.066798400021179,[-0.77144283 -0.6362986   1.895956  ]
3879,[-0.77144283 -0.6362986   1.895956  ],[-1.3841267],-6.3732037955179175,[-0.7315209 -0.681819   1.2111131]
3880,[-0.7315209 -0.681819   1.2111131],[-0.18421872],-5.865250428881081,[-0.7081991 -0.7060128  0.672116 ]
3881,[-0.7081991 -0.7060128  0.672116 ],[1.4686452],-5.6062710620509835,[-0.6952725  -0.71874624  0.3629032 ]
3882,[-0.6952725  -0.71874624  0.3629032 ],[0.8209412],-5.487550061741476,[-0.6971753  -0.7169007  -0.05301528]
3883,[-0.6971753  -0.7169007  -0.05301528],[1.6567607],-5.489142619323775,[-0.709338  -0.7048685 -0.3421767]
3884,[-0.709338  -0.7048685 -0.3421767],[-1.5910023],-5.580795393894018,[-0.7473286  -0.66445464 -1.1094785 ]
3885,[-0.7473286  -0.66445464 -1.1094785 ],[1.8283693],-5.957835479228133,[-0.78993976 -0.6131845  -1.333564  ]
3886,[-0.78993976 -0.6131845  -1.333564  ],[0.1315627],-6.335733774771777,[-0.8411448 -0.5408099 -1.773718 ]
3887,[-0.8411448 -0.5408099 -1.773718 ],[0.9602263],-6.921421295769131,[-0.89173347 -0.45256096 -2.0352914 ]
3888,[-0.89173347 -0.45256096 -2.0352914 ],[1.3791461],-7.555500109068866,[-0.9354582 -0.3534374 -2.1678402]
3889,[-0.9354582 -0.3534374 -2.1678402],[1.7286292],-8.203284774902489,[-0.9682754  -0.24988544 -2.173624  ]
3890,[-0.9682754  -0.24988544 -2.173624  ],[-1.1164043],-8.82020896710135,[-0.9920553  -0.12580279 -2.5284986 ]
3891,[-0.9920553  -0.12580279 -2.5284986 ],[-1.1975797],-9.733737547716618,[-0.9999022   0.01398693 -2.8024876 ]
3892,[-0.9999022   0.01398693 -2.8024876 ],[-1.0083697],-10.568325261680343,[-0.9870434   0.16045345 -2.943253  ]
3893,[-0.9870434   0.16045345 -2.943253  ],[-1.696113],-9.752188811960627,[-0.95079124  0.3098322  -3.0773299 ]
3894,[-0.95079124  0.3098322  -3.0773299 ],[0.8181135],-8.937197805938355,[-0.8999557   0.43598136 -2.7222388 ]
3895,[-0.8999557   0.43598136 -2.7222388 ],[-0.39118385],-7.979808941648256,[-0.83983076  0.54284835 -2.4539301 ]
3896,[-0.83983076  0.54284835 -2.4539301 ],[0.5991841],-7.195967246277947,[-0.78278303  0.6222947  -1.9569163 ]
3897,[-0.78278303  0.6222947  -1.9569163 ],[-1.3137155],-6.485192028844951,[-0.72756296  0.68604094 -1.6872526 ]
3898,[-0.72756296  0.68604094 -1.6872526 ],[-0.98313826],-5.976541562268863,[-0.680726   0.7325381 -1.3201927]
3899,[-0.680726   0.7325381 -1.3201927],[-1.9264562],-5.558312450972749,[-0.6409731   0.76756334 -1.0597575 ]
3900,[-0.6409731   0.76756334 -1.0597575 ],[-1.291008],-5.251277348792347,[-0.6145998   0.78883904 -0.6777362 ]
3901,[-0.6145998   0.78883904 -0.6777362 ],[1.8094513],-5.034044015571893,[-0.6218824   0.7831107   0.18531075]
3902,[-0.6218824   0.7831107   0.18531075],[-0.27443984],-5.029806304002335,[-0.6501015  0.7598474  0.7314778]
3903,[-0.6501015  0.7598474  0.7314778],[1.4954559],-5.247369953546034,[-0.70611894  0.7080933   1.5256817 ]
3904,[-0.70611894  0.7080933   1.5256817 ],[-1.8842667],-5.7813965376431975,[-0.7660721  0.6427546  1.7741116]
3905,[-0.7660721  0.6427546  1.7741116],[-0.84940815],-6.286180521260704,[-0.8300214   0.55773157  2.1287663 ]
3906,[-0.8300214   0.55773157  2.1287663 ],[0.3625647],-6.955501934930082,[-0.8953509   0.44536138  2.6014497 ]
3907,[-0.8953509   0.44536138  2.6014497 ],[-0.31280157],-7.859331333566873,[-0.95012796  0.31186026  2.8885505 ]
3908,[-0.95012796  0.31186026  2.8885505 ],[-0.93853515],-8.812727832027818,[-0.98590994  0.16727693  2.9816656 ]
3909,[-0.98590994  0.16727693  2.9816656 ],[1.7902794],-9.73409260869577,[-9.9999976e-01 -7.1621838e-04  3.3756652e+00]
3910,[-9.9999976e-01 -7.1621838e-04  3.3756652e+00],[-1.5932096],-11.007154593075514,[-0.9876188 -0.1568729  3.1361465]
3911,[-0.9876188 -0.1568729  3.1361465],[1.1531358],-9.889539664941701,[-0.9501447  -0.31180927  3.1914623 ]
3912,[-0.9501447  -0.31180927  3.1914623 ],[-0.80100524],-8.996962360263032,[-0.8965096  -0.44302437  2.8374546 ]
3913,[-0.8965096  -0.44302437  2.8374546 ],[0.38542882],-8.001730980455726,[-0.83253986 -0.5539651   2.5630004 ]
3914,[-0.83253986 -0.5539651   2.5630004 ],[-1.032741],-7.183297304348513,[-0.7733106 -0.6340274  1.9926155]
3915,[-0.7733106 -0.6340274  1.9926155],[-0.24683186],-6.423364171232489,[-0.7243166  -0.68946755  1.4800702 ]
3916,[-0.7243166  -0.68946755  1.4800702 ],[-1.091459],-5.88864624676148,[-0.69619274 -0.7178549   0.79925066]
3917,[-0.69619274 -0.7178549   0.79925066],[-1.4435338],-5.545666434620041,[-0.6945999  -0.71939623  0.04432942]
3918,[-0.6945999  -0.71939623  0.04432942],[-1.8377042],-5.4729040928317,[-0.72180533 -0.6920961  -0.77087337]
3919,[-0.72180533 -0.6920961  -0.77087337],[1.446154],-5.712613049865442,[-0.7578807  -0.65239316 -1.0730224 ]
3920,[-0.7578807  -0.65239316 -1.0730224 ],[0.19614774],-6.024230996185314,[-0.8056093  -0.59244716 -1.5328951 ]
3921,[-0.8056093  -0.59244716 -1.5328951 ],[0.39604327],-6.522687363624227,[-0.85863173 -0.512593   -1.917824  ]
3922,[-0.85863173 -0.512593   -1.917824  ],[1.0005659],-7.1464491929135505,[-0.90871847 -0.4174095  -2.1521838 ]
3923,[-0.90871847 -0.4174095  -2.1521838 ],[1.1915195],-7.814129693607132,[-0.95040303 -0.31102097 -2.286513  ]
3924,[-0.95040303 -0.31102097 -2.286513  ],[0.26902905],-8.505351040202694,[-0.98156804 -0.19111297 -2.4794245 ]
3925,[-0.98156804 -0.19111297 -2.4794245 ],[0.3259461],-9.313212243722141,[-0.99797803 -0.06355964 -2.5738673 ]
3926,[-0.99797803 -0.06355964 -2.5738673 ],[1.7321445],-10.139502846749046,[-0.99851614  0.05445629 -2.3617153 ]
3927,[-0.99851614  0.05445629 -2.3617153 ],[-1.1110609],-10.089248868142695,[-0.9840472   0.17790774 -2.4875321 ]
3928,[-0.9840472   0.17790774 -2.4875321 ],[-1.570399],-9.399033430731757,[-0.95283777  0.30348012 -2.5896614 ]
3929,[-0.95283777  0.30348012 -2.5896614 ],[-0.91946316],-8.69878401541569,[-0.90756774  0.41990572 -2.4999707 ]
3930,[-0.90756774  0.41990572 -2.4999707 ],[1.8199669],-7.962922175079805,[-0.86334056  0.50462174 -1.9120463 ]
3931,[-0.86334056  0.50462174 -1.9120463 ],[-1.5217973],-7.193842180060109,[-0.81559694  0.5786205  -1.7618496 ]
3932,[-0.81559694  0.5786205  -1.7618496 ],[0.8139047],-6.684458892921985,[-0.7792512   0.62671167 -1.2057985 ]
3933,[-0.7792512   0.62671167 -1.2057985 ],[-0.78997964],-6.218628362554016,[-0.75177985  0.6594142  -0.8542617 ]
3934,[-0.75177985  0.6594142  -0.8542617 ],[1.0479927],-5.937995436370708,[-0.7450648   0.6669921  -0.20250218]
3935,[-0.7450648   0.6669921  -0.20250218],[-0.7214066],-5.819607514911946,[-0.751352    0.6599016   0.18953092]
3936,[-0.751352    0.6599016   0.18953092],[-1.9260898],-5.868082220741735,[-0.7642552   0.6449139   0.39554366]
3937,[-0.7642552   0.6449139   0.39554366],[-0.8552648],-5.9733056562885345,[-0.7879254   0.61577064  0.75093937]
3938,[-0.7879254   0.61577064  0.75093937],[0.7406786],-6.19855850308444,[-0.8269301  0.5623047  1.3238692]
3939,[-0.8269301  0.5623047  1.3238692],[0.05887949],-6.6493519964028,[-0.8730135   0.48769605  1.7544296 ]
3940,[-0.8730135   0.48769605  1.7544296 ],[1.2435292],-7.237530329939311,[-0.9233378  0.3839886  2.306731 ]
3941,[-0.9233378  0.3839886  2.306731 ],[-1.0684872],-8.081891437923435,[-0.9631307  0.2690338  2.4344494]
3942,[-0.9631307  0.2690338  2.4344494],[0.34689865],-8.82510026888586,[-0.9904963   0.13753936  2.6882596 ]
3943,[-0.9904963   0.13753936  2.6882596 ],[0.32838213],-9.744490386458985,[-0.9999918  -0.00405683  2.8406713 ]
3944,[-0.9999918  -0.00405683  2.8406713 ],[0.60041153],-10.65143287489957,[-0.98870504 -0.14987452  2.9276905 ]
3945,[-0.98870504 -0.14987452  2.9276905 ],[-1.7525296],-9.807194563818737,[-0.96158934 -0.27449223  2.552405  ]
3946,[-0.96158934 -0.27449223  2.552405  ],[1.4218714],-8.853308900594007,[-0.9186872  -0.39498585  2.5598166 ]
3947,[-0.9186872  -0.39498585  2.5598166 ],[-0.43357167],-8.138634307843999,[-0.86980987 -0.4933871   2.1985416 ]
3948,[-0.86980987 -0.4933871   2.1985416 ],[-1.1857898],-7.378608850776592,[-0.82617533 -0.5634131   1.6506327 ]
3949,[-0.82617533 -0.5634131   1.6506327 ],[-1.9588555],-6.743559393456242,[-0.79896545 -0.60137695  0.93424463]
3950,[-0.79896545 -0.60137695  0.93424463],[0.5620255],-6.319456616220267,[-0.7815815  -0.6238031   0.56751573]
3951,[-0.7815815  -0.6238031   0.56751573],[-0.10484166],-6.123210144691119,[-0.77895665 -0.62707776  0.08393718]
3952,[-0.77895665 -0.62707776  0.08393718],[-1.108888],-6.072227890332218,[-0.7959865  -0.60531443 -0.55270433]
3953,[-0.7959865  -0.60531443 -0.55270433],[0.09222334],-6.237789241262848,[-0.825043  -0.5650699 -0.9928567]
3954,[-0.825043  -0.5650699 -0.9928567],[-0.25585276],-6.555702304934815,[-0.8639342 -0.5036047 -1.455037 ]
3955,[-0.8639342 -0.5036047 -1.455037 ],[1.7560842],-7.046886115161738,[-0.9007515 -0.4343349 -1.569328 ]
3956,[-0.9007515 -0.4343349 -1.569328 ],[-1.2416122],-7.496261686323241,[-0.9409964 -0.3384166 -2.081321 ]
3957,[-0.9409964 -0.3384166 -2.081321 ],[-1.0780215],-8.253975172892002,[-0.97581184 -0.21861203 -2.4968367 ]
3958,[-0.97581184 -0.21861203 -2.4968367 ],[0.67990273],-9.15729555038302,[-0.9957294  -0.09231972 -2.5588102 ]
3959,[-0.9957294  -0.09231972 -2.5588102 ],[1.7511855],-9.955080217342614,[-0.99966675  0.02581437 -2.3653722 ]
3960,[-0.99966675  0.02581437 -2.3653722 ],[-0.91848975],-10.268398579800213,[-0.9887701   0.14944455 -2.483785  ]
3961,[-0.9887701   0.14944455 -2.483785  ],[1.1024314],-9.56772187168358,[-0.9663068  0.257393  -2.2063367]
3962,[-0.9663068  0.257393  -2.2063367],[-0.79648197],-8.789139518289149,[-0.9334218   0.35878092 -2.1327643 ]
3963,[-0.9334218   0.35878092 -2.1327643 ],[0.78599143],-8.154063965892405,[-0.89859015  0.43878898 -1.7457799 ]
3964,[-0.89859015  0.43878898 -1.7457799 ],[-1.8839822],-7.530131814180091,[-0.8581121   0.51346236 -1.6992855 ]
3965,[-0.8581121   0.51346236 -1.6992855 ],[1.4776274],-7.063310968556,[-0.828797   0.5595494 -1.0925446]
3966,[-0.828797   0.5595494 -1.0925446],[1.8011595],-6.61364276874913,[-0.81736296  0.57612306 -0.40270862]
3967,[-0.81736296  0.57612306 -0.40270862],[-1.8517778],-6.408485054204231,[-0.8101452  0.5862293 -0.248383 ]
3968,[-0.8101452  0.5862293 -0.248383 ],[-1.9748002],-6.336280370607968,[-0.80705833  0.5904717  -0.10493105]
3969,[-0.80705833  0.5904717  -0.10493105],[0.26841205],-6.301019530960078,[-0.81807876  0.5751062   0.37818453]
3970,[-0.81807876  0.5751062   0.37818453],[-0.6043436],-6.409793980953556,[-0.8382171  0.5453367  0.7188626]
3971,[-0.8382171  0.5453367  0.7188626],[-0.73955524],-6.630431793933385,[-0.8648503   0.50202984  1.0169319 ]
3972,[-0.8648503   0.50202984  1.0169319 ],[-0.16581032],-6.945059303423013,[-0.8971529   0.44172013  1.3685827 ]
3973,[-0.8971529   0.44172013  1.3685827 ],[0.3518375],-7.391698091820556,[-0.93236977  0.36150602  1.7526485 ]
3974,[-0.93236977  0.36150602  1.7526485 ],[-0.5174894],-7.989821761222684,[-0.9630809  0.2692122  1.9461546]
3975,[-0.9630809  0.2692122  1.9461546],[-0.80500656],-8.61066249602637,[-0.98537946  0.17037408  2.0273128 ]
3976,[-0.98537946  0.17037408  2.0273128 ],[1.8699582],-9.237673733321424,[-0.9987786   0.04940982  2.435587  ]
3977,[-0.9987786   0.04940982  2.435587  ],[0.77727765],-10.155282788683634,[-0.9967992  -0.07994645  2.589236  ]
3978,[-0.9967992  -0.07994645  2.589236  ],[-0.18143581],-10.043601738998587,[-0.9790335  -0.20369923  2.502061  ]
3979,[-0.9790335  -0.20369923  2.502061  ],[0.83753884],-9.24951645159088,[-0.94640446 -0.32298398  2.4749172 ]
3980,[-0.94640446 -0.32298398  2.4749172 ],[-0.48117515],-8.524101258387557,[-0.9060652  -0.42313805  2.160503  ]
3981,[-0.9060652  -0.42313805  2.160503  ],[-0.60004485],-7.782467764638284,[-0.8655429 -0.5008348  1.7531427]
3982,[-0.8655429 -0.5008348  1.7531427],[0.8816816],-7.156972297176675,[-0.82530653 -0.564685    1.5097688 ]
3983,[-0.82530653 -0.564685    1.5097688 ],[-1.5008286],-6.689624214351961,[-0.8002358 -0.5996855  0.8611308]
3984,[-0.8002358 -0.5996855  0.8611308],[-1.4569132],-6.318702695497091,[-0.79441684 -0.60737294  0.19282968]
3985,[-0.79441684 -0.60737294  0.19282968],[1.3983768],-6.2000140198624285,[-0.7960219 -0.6052679 -0.0529435]
3986,[-0.7960219 -0.6052679 -0.0529435],[-1.1417603],-6.209107965541019,[-0.8160837  -0.57793367 -0.67815846]
3987,[-0.8160837  -0.57793367 -0.67815846],[1.9283088],-6.427344579649689,[-0.8391508  -0.5438988  -0.82236236]
3988,[-0.8391508  -0.5438988  -0.82236236],[-1.3262447],-6.656393178567374,[-0.87584364 -0.48259497 -1.4292232 ]
3989,[-0.87584364 -0.48259497 -1.4292232 ],[-1.0311334],-7.16425656143422,[-0.91858023 -0.39523453 -1.9458394 ]
3990,[-0.91858023 -0.39523453 -1.9458394 ],[1.1530334],-7.861657822673046,[-0.9544881 -0.298249  -2.0693104]
3991,[-0.9544881 -0.298249  -2.0693104],[0.14692841],-8.48664258900299,[-0.98213434 -0.18818103 -2.2709577 ]
3992,[-0.98213434 -0.18818103 -2.2709577 ],[-1.6150308],-9.234307611026493,[-0.9983991  -0.05656214 -2.6543481 ]
3993,[-0.9983991  -0.05656214 -2.6543481 ],[-1.0263808],-10.222836826831692,[-0.9963091   0.08583824 -2.8507268 ]
3994,[-0.9963091   0.08583824 -2.8507268 ],[1.0324568],-10.150719014549466,[-0.9764361   0.21580677 -2.6314797 ]
3995,[-0.9764361   0.21580677 -2.6314797 ],[-1.7934655],-9.24589769488543,[-0.9378374  0.3470748 -2.7386444]
3996,[-0.9378374  0.3470748 -2.7386444],[1.9423896],-8.521953200601624,[-0.8943594  0.4473492 -2.18698  ]
3997,[-0.8943594  0.4473492 -2.18698  ],[0.66431826],-7.649307157843865,[-0.85179704  0.5238719  -1.7518203 ]
3998,[-0.85179704  0.5238719  -1.7518203 ],[0.41807988],-7.016210845284275,[-0.8160803  0.5779386 -1.2962043]
3999,[-0.8160803  0.5779386 -1.2962043],[-1.1561702],-6.546957123987784,[-0.78505635  0.61942434 -1.036176  ]
4000,[-0.78505635  0.61942434 -1.036176  ],[-1.7241858],-0.4144215862097902,[0.7980867  0.6025426  0.84778464]
4001,[0.7980867  0.6025426  0.84778464],[-0.49905103],-0.4903220287292721,[0.7597129  0.65025866 1.224834  ]
4002,[0.7597129  0.65025866 1.224834  ],[0.13286687],-0.6511970571699122,[0.70060754 0.7135468  1.732458  ]
4003,[0.70060754 0.7135468  1.732458  ],[0.46915665],-0.9316672789646021,[0.6126024 0.7903912 2.3379915]
4004,[0.6126024 0.7903912 2.3379915],[0.35604793],-1.3774834451883673,[0.4882989  0.87267643 2.9841921 ]
4005,[0.4882989  0.87267643 2.9841921 ],[-1.0552537],-2.0166469619986906,[0.32982558 0.9440419  3.4804115 ]
4006,[0.32982558 0.9440419  3.4804115 ],[1.9563562],-2.739582229667102,[0.11178985 0.99373186 4.4818964 ]
4007,[0.11178985 0.99373186 4.4818964 ],[1.4519179],-4.138864140724609,[-0.15954046  0.9871914   5.444983  ]
4008,[-0.15954046  0.9871914   5.444983  ],[0.3529873],-5.961343703806867,[-0.4547944   0.89059645  6.2383246 ]
4009,[-0.4547944   0.89059645  6.2383246 ],[-0.6085443],-8.065633930297292,[-0.7262774  0.6874017  6.81499  ]
4010,[-0.7262774  0.6874017  6.81499  ],[1.859483],-10.32983141356488,[-0.929614    0.36853468  7.609464  ]
4011,[-0.929614    0.36853468  7.609464  ],[0.6145392],-13.431354442357112,[-0.9997695  -0.02146837  7.978046  ]
4012,[-0.9997695  -0.02146837  7.978046  ],[-1.4481286],-16.102183825172,[-0.91763574 -0.3974225   7.744725  ]
4013,[-0.91763574 -0.3974225   7.744725  ],[1.5032727],-13.469004656820422,[-0.7021999  -0.71197987  7.672149  ]
4014,[-0.7021999  -0.71197987  7.672149  ],[-1.4244637],-11.40732791601017,[-0.41892204 -0.9080222   6.9244947 ]
4015,[-0.41892204 -0.9080222   6.9244947 ],[1.6344589],-8.809760254233264,[-0.10761667 -0.9941925   6.488647  ]
4016,[-0.10761667 -0.9941925   6.488647  ],[-0.95077074],-7.02892911680114,[ 0.17134418 -0.98521125  5.600387  ]
4017,[ 0.17134418 -0.98521125  5.600387  ],[1.2536192],-5.094093886102517,[ 0.41202006 -0.9111748   5.0495214 ]
4018,[ 0.41202006 -0.9111748   5.0495214 ],[1.8704803],-3.8668711077951237,[ 0.6107485  -0.79182464  4.6467123 ]
4019,[ 0.6107485  -0.79182464  4.6467123 ],[0.86235124],-2.9949508641611424,[ 0.7618183 -0.6477908  4.1821966]
4020,[ 0.7618183 -0.6477908  4.1821966],[0.1666817],-2.24567988705118,[ 0.86850744 -0.49567613  3.721356  ]
4021,[ 0.86850744 -0.49567613  3.721356  ],[-0.96013415],-1.6547303616986881,[ 0.9364823  -0.35071474  3.2055786 ]
4022,[ 0.9364823  -0.35071474  3.2055786 ],[-0.643888],-1.1563914202454102,[ 0.9767548 -0.2143597  2.8459594]
4023,[ 0.9767548 -0.2143597  2.8459594],[-0.5661509],-0.8569406503871176,[ 0.9963023  -0.08591684  2.600267  ]
4024,[ 0.9963023  -0.08591684  2.600267  ],[-1.2106903],-0.6850045282812786,[0.99949795 0.03168309 2.3542259 ]
4025,[0.99949795 0.03168309 2.3542259 ],[0.2692826],-0.5553145675014817,[0.98837805 0.15201576 2.4183805 ]
4026,[0.98837805 0.15201576 2.4183805 ],[1.4402354],-0.6102197181377046,[0.9582356 0.2859798 2.7484276]
4027,[0.9582356 0.2859798 2.7484276],[0.42477688],-0.839682571649292,[0.90417147 0.42716977 3.026629  ]
4028,[0.90417147 0.42716977 3.026629  ],[0.22430405],-1.1108974955557531,[0.8194229  0.57318944 3.380652  ]
4029,[0.8194229  0.57318944 3.380652  ],[1.357241],-1.5173022768598485,[0.68870175 0.7250447  4.01413   ]
4030,[0.68870175 0.7250447  4.01413   ],[-0.72283584],-2.2697287325160365,[0.5117518  0.85913336 4.449488  ]
4031,[0.5117518  0.85913336 4.449488  ],[-0.70394385],-3.0485649042554757,[0.2838532 0.9588677 4.988247 ]
