,s,a,r,s1
1537,[ 0.04832394 -0.12493913  1.02457649 -2.35272199],[-2.7844412],1.0,[ 0.07078089 -0.17663488  0.103697   -0.27694035]
1538,[ 0.07078089 -0.17663488  0.103697   -0.27694035],[2.7914226],1.0,[ 0.09363194 -0.23304029  1.03436715 -2.51414222]
1539,[ 0.00501127  0.00864137  0.00528222 -0.00851674],[-2.7841306],1.0,[-0.01331824  0.05131219 -0.91900418  2.11957968]
1540,[-0.01331824  0.05131219 -0.91900418  2.11957968],[1.2333758],1.0,[-0.04166373  0.11559304 -0.50134852  1.12278931]
1541,[-0.04166373  0.11559304 -0.50134852  1.12278931],[-0.5551752],1.0,[-0.06546105  0.17008551 -0.68842867  1.60433482]
1542,[-0.06546105  0.17008551 -0.68842867  1.60433482],[1.2945242],1.0,[-0.08458173  0.21668375 -0.27039112  0.74940044]
1543,[ 0.0033722   0.00577711  0.00915817 -0.00169127],[-2.7610507],1.0,[-0.0146424   0.04829508 -0.90718913  2.10548343]
1544,[-0.0146424   0.04829508 -0.90718913  2.10548343],[-2.3925142],1.0,[-0.06653616  0.16725125 -1.68433133  3.83130374]
1545,[-0.06653616  0.16725125 -1.68433133  3.83130374],[-0.66767544],1.0,[-0.13774486  0.32839389 -1.87491144  4.23989521]
1546,[ 0.00862343 -0.00398561 -0.00698588 -0.00361271],[-0.2894447],1.0,[ 0.00642388  0.00026635 -0.10273512  0.21399873]
1547,[ 0.00642388  0.00026635 -0.10273512  0.21399873],[-1.6924654],1.0,[-0.00891382  0.03458336 -0.6627394   1.49040829]
1548,[-0.00891382  0.03458336 -0.6627394   1.49040829],[0.5919098],1.0,[-0.03133508  0.08396072 -0.46009422  0.99557465]
1549,[-0.03133508  0.08396072 -0.46009422  0.99557465],[-0.42555103],1.0,[-0.05258886  0.13090202 -0.60273909  1.35497639]
1550,[-0.05258886  0.13090202 -0.60273909  1.35497639],[-1.4993615],1.0,[-0.08664361  0.20885155 -1.09812873  2.53514888]
1551,[ 0.00284722 -0.00965195 -0.0027101  -0.00818296],[0.06114914],1.0,[ 0.00316286 -0.01109536  0.01843592 -0.06350176]
1552,[ 0.00316286 -0.01109536  0.01843592 -0.06350176],[1.0570222],1.0,[ 0.01094335 -0.03000992  0.36966852 -0.87449116]
1553,[ 0.01094335 -0.03000992  0.36966852 -0.87449116],[2.9614334],1.0,[ 0.04533014 -0.10985502  1.3464849  -3.09745098]
1554,[ 0.04533014 -0.10985502  1.3464849  -3.09745098],[1.9556681],1.0,[ 0.11168012 -0.26114263  1.96681029 -4.45928829]
1555,[ 0.00081959 -0.00727081  0.00703415  0.00511003],[-1.3340284],1.0,[-0.00776005  0.01329338 -0.43483525  1.01299147]
1556,[-0.00776005  0.01329338 -0.43483525  1.01299147],[-1.0883883],1.0,[-0.03226558  0.06950468 -0.79004904  1.79680528]
1557,[-0.03226558  0.06950468 -0.79004904  1.79680528],[-0.28751788],1.0,[-0.06562945  0.14494535 -0.8789299   1.98632885]
1558,[-0.06562945  0.14494535 -0.8789299   1.98632885],[2.9778078],1.0,[-0.08113098  0.18031142  0.09884422 -0.17631028]
1559,[-0.08113098  0.18031142  0.09884422 -0.17631028],[2.9143572],1.0,[-0.05837043  0.13392659  1.03820715 -2.13014691]
1560,[-0.05837043  0.13392659  1.03820715 -2.13014691],[2.9514472],1.0,[ 2.16845122e-03  9.60016185e-03  1.98859854e+00 -4.08807549e+00]
1561,[ 2.16845122e-03  9.60016185e-03  1.98859854e+00 -4.08807549e+00],[-2.7089214],1.0,[ 0.06301411 -0.10655147  1.05968339 -1.77759191]
1562,[ 0.06301411 -0.10655147  1.05968339 -1.77759191],[2.2587872],1.0,[ 0.12021473 -0.21169526  1.79682762 -3.46516631]
1563,[0.00849127 0.00436867 0.00806588 0.00791605],[-2.647426],1.0,[-0.00880731  0.04548244 -0.87043876  2.02676108]
1564,[-0.00880731  0.04548244 -0.87043876  2.02676108],[1.1717075],1.0,[-0.03562264  0.10697663 -0.47322875  1.07482436]
1565,[-0.03562264  0.10697663 -0.47322875  1.07482436],[-1.2852049],1.0,[-0.06311495  0.17049315 -0.90014876  2.09570047]
1566,[-0.06311495  0.17049315 -0.90014876  2.09570047],[2.2295656],1.0,[-0.08446803  0.22215413 -0.17212968  0.52504558]
1567,[-0.00062149  0.00361895  0.00685065  0.00491499],[-1.1221071],1.0,[-0.00782325  0.02117295 -0.36592492  0.86413118]
1568,[-0.00782325  0.02117295 -0.36592492  0.86413118],[-2.5001156],1.0,[-0.03899095  0.09344644 -1.19008624  2.73431265]
1569,[-0.03899095  0.09344644 -1.19008624  2.73431265],[0.8043592],1.0,[-0.08099195  0.18901491 -0.91306016  2.07419329]
1570,[-0.08099195  0.18901491 -0.91306016  2.07419329],[1.0192572],1.0,[-0.11085878  0.25835271 -0.58324679  1.41869647]
1571,[-0.00530318 -0.00819152  0.00805043 -0.00245964],[-1.1343148],1.0,[-0.01251262  0.00898974 -0.36752022  0.85290956]
1572,[-0.01251262  0.00898974 -0.36752022  0.85290956],[-0.87604576],1.0,[-0.03293129  0.05566176 -0.65319648  1.48064972]
1573,[-0.03293129  0.05566176 -0.65319648  1.48064972],[-1.415368],1.0,[-0.06833095  0.13580973 -1.11575147  2.52434433]
1574,[-0.06833095  0.13580973 -1.11575147  2.52434433],[1.516986],1.0,[-0.10280199  0.21364242 -0.61200213  1.40315908]
1575,[-0.00722737 -0.00308987 -0.00200179  0.0032251 ],[-2.3747902],1.0,[-0.02309977  0.0334849  -0.78940774  1.80702535]
1576,[-0.02309977  0.0334849  -0.78940774  1.80702535],[0.9766947],1.0,[-0.04797772  0.08917823 -0.45694497  1.00079107]
1577,[-0.04797772  0.08917823 -0.45694497  1.00079107],[1.1225863],1.0,[-0.05885611  0.11286569 -0.08883029  0.20022169]
1578,[-0.05885611  0.11286569 -0.08883029  0.20022169],[1.2855843],1.0,[-0.05411548  0.10371748  0.3247792  -0.64784735]
1579,[-0.05411548  0.10371748  0.3247792  -0.64784735],[-1.2390418],1.0,[-0.04967864  0.10000709 -0.10124203  0.44647657]
1580,[-0.04967864  0.10000709 -0.10124203  0.44647657],[-1.8704017],1.0,[-0.06627896  0.14806828 -0.72660029  1.9418435 ]
1581,[-0.06627896  0.14806828 -0.72660029  1.9418435 ],[-1.6283001],1.0,[-0.10601782  0.25077762 -1.25770446  3.18585651]
1582,[-0.00336335 -0.00299918  0.00233132  0.00462139],[-0.3457475],1.0,[-0.00556658  0.00246124 -0.11219204  0.26581543]
1583,[-0.00556658  0.00246124 -0.11219204  0.26581543],[-1.6799003],1.0,[-0.02119647  0.03864001 -0.66792483  1.53211692]
1584,[-0.02119647  0.03864001 -0.66792483  1.53211692],[-0.59832174],1.0,[-0.05172949  0.10794197 -0.8590637   1.93976612]
1585,[-0.05172949  0.10794197 -0.8590637   1.93976612],[-2.1755495],1.0,[-0.1003377   0.21816755 -1.56781615  3.55827656]
1586,[-0.00327781 -0.00155224  0.00148279  0.00172069],[-2.9143205],1.0,[-0.0226025   0.04328577 -0.96491447  2.21712721]
1587,[-0.0226025   0.04328577 -0.96491447  2.21712721],[-0.68593264],1.0,[-0.06547567  0.14044793 -1.17909727  2.65139713]
1588,[-0.06547567  0.14044793 -1.17909727  2.65139713],[-1.3745971],1.0,[-0.12144862  0.26645645 -1.61721695  3.647892  ]
1589,[ 0.00714743 -0.00052375 -0.00473041  0.00290225],[1.922826],1.0,[ 0.01974642 -0.02992648  0.63291851 -1.45814224]
1590,[ 0.01974642 -0.02992648  0.63291851 -1.45814224],[-0.33878595],1.0,[ 0.04264532 -0.08175052  0.51349614 -1.14781932]
1591,[ 0.04264532 -0.08175052  0.51349614 -1.14781932],[-1.0037],1.0,[ 0.05652334 -0.11266224  0.18230182 -0.41494218]
1592,[ 0.05652334 -0.11266224  0.18230182 -0.41494218],[-2.8493989],1.0,[ 0.04510965 -0.08791342 -0.75070168  1.63048263]
1593,[ 0.04510965 -0.08791342 -0.75070168  1.63048263],[-1.8920349],1.0,[ 2.93228221e-03  2.14349201e-03 -1.35796300e+00  2.87370504e+00]
1594,[ 2.93228221e-03  2.14349201e-03 -1.35796300e+00  2.87370504e+00],[2.7144265],1.0,[-0.03289014  0.07164338 -0.43825039  0.64813041]
1595,[-0.03289014  0.07164338 -0.43825039  0.64813041],[2.2930105],1.0,[-0.03524812  0.06331637  0.31796686 -1.04276321]
1596,[-0.03524812  0.06331637  0.31796686 -1.04276321],[2.6530166],1.0,[-0.00517903 -0.01621926  1.18414688 -2.92428665]
1597,[-0.00517903 -0.01621926  1.18414688 -2.92428665],[2.4032593],1.0,[ 0.05766541 -0.16624218  1.95473587 -4.57095917]
1598,[ 0.05766541 -0.16624218  1.95473587 -4.57095917],[1.368003],1.0,[ 0.14396832 -0.36575776  2.35509453 -5.40557725]
1599,[-0.0016103   0.00721234 -0.00903927  0.00624776],[2.101515],1.0,[ 0.01198831 -0.02462647  0.6870722  -1.58206633]
1600,[ 0.01198831 -0.02462647  0.6870722  -1.58206633],[-0.89934057],1.0,[ 0.03329676 -0.07251956  0.38050743 -0.83306974]
1601,[ 0.03329676 -0.07251956  0.38050743 -0.83306974],[0.26897106],1.0,[ 0.05032806 -0.11047326  0.47133346 -1.06850079]
1602,[ 0.05032806 -0.11047326  0.47133346 -1.06850079],[-2.0708942],1.0,[ 0.0555379  -0.12283511 -0.20811152  0.42622186]
1603,[ 0.0555379  -0.12283511 -0.20811152  0.42622186],[-2.039176],1.0,[ 0.03402524 -0.07812471 -0.86670198  1.80108643]
1604,[ 0.03402524 -0.07812471 -0.86670198  1.80108643],[-1.755172],1.0,[-0.0118776   0.01667324 -1.42829613  2.94181145]
1605,[-0.0118776   0.01667324 -1.42829613  2.94181145],[-0.7591947],1.0,[-0.07358103  0.14231685 -1.65720221  3.35516549]
1606,[-0.07358103  0.14231685 -1.65720221  3.35516549],[0.28553173],1.0,[-0.13759807  0.27065697 -1.54589158  3.09019058]
1607,[ 0.00233     0.00015502 -0.00379033 -0.00559808],[-1.0357118],1.0,[-0.00471562  0.01589275 -0.34755657  0.78447326]
1608,[-0.00471562  0.01589275 -0.34755657  0.78447326],[0.35081682],1.0,[-0.01620363  0.0412435  -0.22779344  0.49226451]
1609,[-0.01620363  0.0412435  -0.22779344  0.49226451],[-0.06973464],1.0,[-0.02579903  0.06234266 -0.25226208  0.56582586]
1610,[-0.02579903  0.06234266 -0.25226208  0.56582586],[-0.72253937],1.0,[-0.04074201  0.09675507 -0.49449021  1.15277038]
1611,[-0.04074201  0.09675507 -0.49449021  1.15277038],[0.73223215],1.0,[-0.05570496  0.13245576 -0.2552806   0.64715093]
1612,[-0.05570496  0.13245576 -0.2552806   0.64715093],[-2.2466843],1.0,[-0.08094142  0.19444311 -1.0033764   2.43276991]
1613,[-0.08094142  0.19444311 -1.0033764   2.43276991],[2.1262894],1.0,[-0.10711927  0.2614476  -0.31070182  0.95884   ]
1614,[-0.000222    0.00660916 -0.00998274 -0.00900662],[-2.1940622],1.0,[-0.01523347  0.04015401 -0.73850025  1.66882944]
1615,[-0.01523347  0.04015401 -0.73850025  1.66882944],[-1.1191833],1.0,[-0.05202195  0.12272292 -1.10051603  2.46209891]
1616,[-0.05202195  0.12272292 -1.10051603  2.46209891],[-2.5946248],1.0,[-0.11290373  0.25942903 -1.93781556  4.35245781]
1617,[-0.00994365 -0.00632946 -0.00776955  0.00616682],[2.4464884],1.0,[ 0.00602956 -0.04378179  0.80409679 -1.85941428]
1618,[ 0.00602956 -0.04378179  0.80409679 -1.85941428],[2.3584063],1.0,[ 0.05361938 -0.15261466  1.57263818 -3.57156249]
1619,[ 0.05361938 -0.15261466  1.57263818 -3.57156249],[-0.17142949],1.0,[ 0.11495925 -0.29112714  1.49626696 -3.38207717]
1620,[-0.00613034  0.00651722  0.00164597  0.00206799],[-1.7245919],1.0,[-0.01755375  0.03328088 -0.57121258  1.32260848]
1621,[-0.01755375  0.03328088 -0.57121258  1.32260848],[1.4833026],1.0,[-0.03041653  0.06247989 -0.07441511  0.16004943]
1622,[-0.03041653  0.06247989 -0.07441511  0.16004943],[-0.79682446],1.0,[-0.03880548  0.08235775 -0.34430792  0.82808941]
1623,[-0.03880548  0.08235775 -0.34430792  0.82808941],[-0.30308545],1.0,[-0.05464511  0.12093922 -0.44787441  1.10431792]
1624,[-0.05464511  0.12093922 -0.44787441  1.10431792],[-2.5219157],1.0,[-0.08929374  0.20448159 -1.28065847  3.05180502]
1625,[ 0.00255342 -0.00942359  0.0010914   0.00900393],[2.885393],1.0,[ 0.02180566 -0.05357282  0.9586735  -2.19322584]
1626,[ 0.02180566 -0.05357282  0.9586735  -2.19322584],[0.11801682],1.0,[ 0.06068155 -0.14129892  0.9863885  -2.20920293]
1627,[ 0.06068155 -0.14129892  0.9863885  -2.20920293],[0.3090345],1.0,[ 0.10206378 -0.23439238  1.08331469 -2.45765623]
1628,[-0.00887573 -0.00846305  0.00208851  0.00326774],[1.0849551],1.0,[-0.00155973 -0.02516299  0.36272235 -0.82980956]
1629,[-0.00155973 -0.02516299  0.36272235 -0.82980956],[-1.1067204],1.0,[ 0.00551542 -0.04080308 -0.00729326  0.03243528]
1630,[ 0.00551542 -0.04080308 -0.00729326  0.03243528],[-1.524913],1.0,[-0.00482394 -0.01705386 -0.5084539   1.14437793]
1631,[-0.00482394 -0.01705386 -0.5084539   1.14437793],[2.177695],1.0,[-0.01046702 -0.00662494  0.22342432 -0.59648639]
1632,[-0.01046702 -0.00662494  0.22342432 -0.59648639],[2.9630127],1.0,[ 0.01809282 -0.07529641  1.20177695 -2.81705325]
1633,[ 0.01809282 -0.07529641  1.20177695 -2.81705325],[0.8311373],1.0,[ 0.07130995 -0.19833968  1.45885713 -3.34616242]
1634,[ 0.07130995 -0.19833968  1.45885713 -3.34616242],[-0.24712633],1.0,[ 0.12772771 -0.32806996  1.36402784 -3.16723626]
1635,[-0.0042523   0.00758448 -0.00796688  0.00732332],[-0.9084551],1.0,[-0.01063321  0.02203905 -0.31025601  0.70837587]
1636,[-0.01063321  0.02203905 -0.31025601  0.70837587],[-2.0554535],1.0,[-0.03664827  0.08150398 -0.98872596  2.252974  ]
1637,[-0.03664827  0.08150398 -0.98872596  2.252974  ],[2.0600853],1.0,[-0.06235495  0.13912542 -0.3009064   0.66521857]
1638,[-0.06235495  0.13912542 -0.3009064   0.66521857],[1.1428285],1.0,[-0.06704557  0.15083876  0.06490185 -0.06648972]
1639,[-0.06704557  0.15083876  0.06490185 -0.06648972],[0.8996896],1.0,[-0.05885321  0.13821797  0.34424349 -0.56043524]
1640,[-0.05885321  0.13821797  0.34424349 -0.56043524],[-0.83641297],1.0,[-0.05101943  0.13246581  0.04872613  0.26051923]
1641,[-0.05101943  0.13246581  0.04872613  0.26051923],[-2.060823],1.0,[-0.06295568  0.17679353 -0.6428369   1.93704898]
1642,[-0.06295568  0.17679353 -0.6428369   1.93704898],[-0.79659957],1.0,[-0.09392284  0.26744992 -0.90473694  2.59862566]
1643,[ 0.00958727 -0.00835973 -0.00076251  0.00303037],[2.8268163],1.0,[ 0.02837307 -0.05181759  0.93728474 -2.15327797]
1644,[ 0.02837307 -0.05181759  0.93728474 -2.15327797],[0.37035674],1.0,[ 0.06807057 -0.14181423  1.04844236 -2.35979229]
1645,[ 0.06807057 -0.14181423  1.04844236 -2.35979229],[-2.7290087],1.0,[ 0.09190441 -0.19516438  0.14873487 -0.35255576]
1646,[ 0.09190441 -0.19516438  0.14873487 -0.35255576],[1.3981613],1.0,[ 0.10740339 -0.23400795  0.62427536 -1.57675565]
1647,[ 0.00593416 -0.00376299 -0.00740347  0.00595286],[-2.944376],1.0,[-0.01394004  0.04164887 -0.98349418  2.2414699 ]
1648,[-0.01394004  0.04164887 -0.98349418  2.2414699 ],[0.22334774],1.0,[-0.05152099  0.12583366 -0.89737666  1.98780658]
1649,[-0.05152099  0.12583366 -0.89737666  1.98780658],[1.7714716],1.0,[-0.07565538  0.17883137 -0.31313517  0.6942661 ]
1650,[-0.07565538  0.17883137 -0.31313517  0.6942661 ],[-2.5635207],1.0,[-0.10529322  0.24792528 -1.16434665  2.734617  ]
1651,[-0.00991951 -0.00098109 -0.00150668 -0.00061721],[2.2337284],1.0,[ 0.00487655 -0.03530572  0.73923806 -1.69823018]
1652,[ 0.00487655 -0.03530572  0.73923806 -1.69823018],[-0.88587725],1.0,[ 0.02836583 -0.08815005  0.43748522 -0.96539585]
1653,[ 0.02836583 -0.08815005  0.43748522 -0.96539585],[2.9071035],1.0,[ 0.06514752 -0.17165432  1.39750333 -3.186009  ]
1654,[ 0.06514752 -0.17165432  1.39750333 -3.186009  ],[1.8441961],1.0,[ 0.13275791 -0.3254036   1.97795913 -4.4908269 ]
1655,[ 0.00919896  0.00221299 -0.0046806  -0.0058637 ],[-1.5019883],1.0,[-9.88222229e-04  2.51508996e-02 -5.03302356e-01  1.14106185e+00]
1656,[-9.88222229e-04  2.51508996e-02 -5.03302356e-01  1.14106185e+00],[-2.822509],1.0,[-0.03974587  0.11311583 -1.43156803  3.23963707]
1657,[-0.03974587  0.11311583 -1.43156803  3.23963707],[-2.3189485],1.0,[-0.11183478  0.275342   -2.16696458  4.8567339 ]
1658,[0.00850392 0.00378862 0.00916275 0.00726171],[-1.0258712],1.0,[ 0.0020345   0.01995942 -0.33171019  0.79339062]
1659,[ 0.0020345   0.01995942 -0.33171019  0.79339062],[-2.2184553],1.0,[-0.02590437  0.08516303 -1.06327647  2.45397355]
1660,[-0.02590437  0.08516303 -1.06327647  2.45397355],[-1.3886126],1.0,[-0.07735683  0.20291654 -1.50779645  3.43485725]
1661,[-0.00821468 -0.00523251 -0.00501861 -0.00512779],[-1.857484],1.0,[-0.02076328  0.02302264 -0.62072395  1.40355586]
1662,[-0.02076328  0.02302264 -0.62072395  1.40355586],[-0.4249999],1.0,[-0.04824941  0.08436104 -0.75414055  1.67112465]
1663,[-0.04824941  0.08436104 -0.75414055  1.67112465],[2.3394375],1.0,[-0.0628264   0.11530099  0.02152708 -0.09129149]
1664,[-0.0628264   0.11530099  0.02152708 -0.09129149],[-1.9531003],1.0,[-0.07517235  0.14413435 -0.63641901  1.51409375]
1665,[-0.07517235  0.14413435 -0.63641901  1.51409375],[-2.1699054],1.0,[-0.11495853  0.23843762 -1.34919477  3.18442694]
1666,[ 0.00804738 -0.00705554  0.00139609  0.00814207],[-0.6530653],1.0,[ 0.00377218  0.00316796 -0.21459144  0.49818051]
1667,[ 0.00377218  0.00316796 -0.21459144  0.49818051],[-0.10802355],1.0,[-0.00546502  0.02420176 -0.24757337  0.55684464]
1668,[-0.00546502  0.02420176 -0.24757337  0.55684464],[-1.8797939],1.0,[-0.02783497  0.07516895 -0.86931958  1.98016043]
1669,[-0.02783497  0.07516895 -0.86931958  1.98016043],[0.37565517],1.0,[-0.0599543   0.1477192  -0.73852073  1.66648649]
1670,[-0.0599543   0.1477192  -0.73852073  1.66648649],[0.36599672],1.0,[-0.08711809  0.21002063 -0.62122743  1.46422303]
1671,[-0.00334641  0.00976289  0.00169234 -0.00579283],[-0.42215878],1.0,[-0.00611354  0.01629123 -0.13965483  0.32880274]
1672,[-0.00611354  0.01629123 -0.13965483  0.32880274],[-1.7476294],1.0,[-0.02331094  0.05625332 -0.71872399  1.65779135]
1673,[-0.02331094  0.05625332 -0.71872399  1.65779135],[2.4700499],1.0,[-0.03552631  0.08389801  0.10417937 -0.24204554]
1674,[-0.03552631  0.08389801  0.10417937 -0.24204554],[2.5810905],1.0,[-0.01444216  0.03704491  0.94846153 -2.08595898]
1675,[-0.01444216  0.03704491  0.94846153 -2.08595898],[-2.4346528],1.0,[ 0.00690078 -0.00531599  0.12244731 -0.06823432]
1676,[ 0.00690078 -0.00531599  0.12244731 -0.06823432],[-1.260682],1.0,[ 0.00340438  0.01134416 -0.29609129  0.8910535 ]
1677,[ 0.00340438  0.01134416 -0.29609129  0.8910535 ],[0.02481555],1.0,[-0.00817244  0.04572881 -0.28347687  0.83574849]
1678,[-0.00817244  0.04572881 -0.28347687  0.83574849],[-2.3842747],1.0,[-0.03532055  0.11562825 -1.07142865  2.6435649 ]
1679,[-0.03532055  0.11562825 -1.07142865  2.6435649 ],[2.089022],1.0,[-0.06417429  0.18889488 -0.37633763  1.06223258]
1680,[-0.06417429  0.18889488 -0.37633763  1.06223258],[2.8073854],1.0,[-0.06101755  0.19253179  0.53105876 -0.85250014]
1681,[-0.06101755  0.19253179  0.53105876 -0.85250014],[-2.073401],1.0,[-0.05398665  0.19501094 -0.17680467  0.95167679]
1682,[-0.05398665  0.19501094 -0.17680467  0.95167679],[-0.3340828],1.0,[-0.06353107  0.2412613  -0.30030463  1.36275991]
1683,[ 0.00694934  0.00618011 -0.00078047  0.00247632],[1.3023508],1.0,[ 0.01556385 -0.01355006  0.43035458 -0.97910136]
1684,[ 0.01556385 -0.01355006  0.43035458 -0.97910136],[1.7950693],1.0,[ 0.04458537 -0.07922271  1.01946283 -2.29730528]
1685,[ 0.04458537 -0.07922271  1.01946283 -2.29730528],[0.92120796],1.0,[ 0.09122409 -0.18370349  1.31214373 -2.93372853]
1686,[ 0.09122409 -0.18370349  1.31214373 -2.93372853],[-1.2727655],1.0,[ 0.13517226 -0.28218363  0.8896449  -2.02818707]
1687,[ 0.00712358 -0.0014883  -0.00085217 -0.00106008],[-0.20732379],1.0,[ 0.00570989  0.00166009 -0.06964773  0.15688705]
1688,[ 0.00570989  0.00166009 -0.06964773  0.15688705],[-0.07814927],1.0,[ 0.00242057  0.00900416 -0.09487501  0.21101502]
1689,[ 0.00242057  0.00900416 -0.09487501  0.21101502],[0.22006375],1.0,[ 9.74987575e-05  1.40309705e-02 -2.16368259e-02  4.36821388e-02]
1690,[ 9.74987575e-05  1.40309705e-02 -2.16368259e-02  4.36821388e-02],[0.5733235],1.0,[ 0.00301677  0.00727898  0.16707808 -0.37672544]
1691,[ 0.00301677  0.00727898  0.16707808 -0.37672544],[-2.385441],1.0,[-0.00624496  0.02956914 -0.62766162  1.46945853]
1692,[-0.00624496  0.02956914 -0.62766162  1.46945853],[-0.93074644],1.0,[-0.03736948  0.10134514 -0.9284633   2.12275584]
1693,[-0.03736948  0.10134514 -0.9284633   2.12275584],[1.3011609],1.0,[-0.06576417  0.16599777 -0.49458482  1.1391609 ]
1694,[-0.06576417  0.16599777 -0.49458482  1.1391609 ],[-2.812237],1.0,[-0.1041844   0.25572114 -1.42105001  3.31872022]
1695,[ 0.00701471 -0.0073609  -0.00029367  0.00888516],[2.6719782],1.0,[ 0.02478839 -0.04819251  0.8863903  -2.02914438]
1696,[ 0.02478839 -0.04819251  0.8863903  -2.02914438],[0.8403653],1.0,[ 0.06558304 -0.14049608  1.15340073 -2.59353877]
1697,[ 0.06558304 -0.14049608  1.15340073 -2.59353877],[2.0457983],1.0,[ 0.12494146 -0.2742232   1.81014356 -4.08047376]
1698,[ 0.00732     0.00749581 -0.00824477  0.00776171],[-1.1930759],1.0,[-0.00096481  0.02633719 -0.40490751  0.92505541]
1699,[-0.00096481  0.02633719 -0.40490751  0.92505541],[-0.8450197],1.0,[-0.02269585  0.07570757 -0.6814346   1.54383534]
1700,[-0.02269585  0.07570757 -0.6814346   1.54383534],[-2.30365],1.0,[-0.06511544  0.17216378 -1.43652402  3.26524737]
1701,[-0.06511544  0.17216378 -1.43652402  3.26524737],[-0.9234045],1.0,[-0.12826426  0.31549056 -1.71920325  3.9080284 ]
1702,[ 0.00058533  0.00606178 -0.00222475 -0.00927276],[2.2789342],1.0,[ 0.01563678 -0.02912946  0.75272911 -1.73284016]
1703,[ 0.01563678 -0.02912946  0.75272911 -1.73284016],[-1.7506608],1.0,[ 0.03390009 -0.06990421  0.16357406 -0.33453646]
1704,[ 0.03390009 -0.06990421  0.16357406 -0.33453646],[2.257702],1.0,[ 0.05552706 -0.11892202  0.91527227 -2.09836116]
1705,[ 0.05552706 -0.11892202  0.91527227 -2.09836116],[-0.86184084],1.0,[ 0.08633521 -0.18964278  0.62783379 -1.46251296]
1706,[ 0.08633521 -0.18964278  0.62783379 -1.46251296],[1.7944164],1.0,[ 0.12334185 -0.27692933  1.21929928 -2.88813625]
1707,[-0.00607472  0.00530405 -0.00806406 -0.00235625],[-1.1894654],1.0,[-0.01432474  0.02364779 -0.4033505   0.9102755 ]
1708,[-0.01432474  0.02364779 -0.4033505   0.9102755 ],[-0.29684314],1.0,[-0.03234726  0.06397994 -0.49817193  1.1112962 ]
1709,[-0.03234726  0.06397994 -0.49817193  1.1112962 ],[-2.9788392],1.0,[-0.07198433  0.15386521 -1.47969265  3.36031069]
1710,[-0.07198433  0.15386521 -1.47969265  3.36031069],[-1.5232756],1.0,[-0.1407393   0.30938672 -1.95424699  4.41274486]
1711,[0.00270237 0.00140275 0.00528397 0.0031651 ],[-0.0232394],1.0,[ 0.00275221  0.00195494 -0.00277035  0.02425916]
1712,[ 0.00275221  0.00195494 -0.00277035  0.02425916],[0.17747357],1.0,[ 0.0038169   0.00025197  0.05583232 -0.10788901]
