,s,a,r,s1
1913,[-0.48553947 -0.00509006],[0.6047524],-0.03657254911638717,[-0.49000722 -0.00446776]
1914,[-0.49000722 -0.00446776],[0.28946513],-0.00837900611243505,[-0.4942923  -0.00428507]
1915,[-0.4942923  -0.00428507],[0.7156941],-0.0512218086953542,[-0.49772334 -0.00343104]
1916,[-0.49772334 -0.00343104],[-0.35958478],-0.012930121296290143,[-0.5018876  -0.00416429]
1917,[-0.5018876  -0.00416429],[-0.89792675],-0.08062724444127448,[-0.5075615 -0.0056739]
1918,[-0.5075615 -0.0056739],[-0.11699399],-0.001368759277658388,[-0.51353115 -0.00596962]
1919,[-0.51353115 -0.00596962],[-0.27575445],-0.00760405176608856,[-0.5199899  -0.00645875]
1920,[-0.5199899  -0.00645875],[-0.89425445],-0.07996910142438196,[-0.52781713 -0.0078272 ]
1921,[-0.52781713 -0.0078272 ],[0.64226705],-0.041250696140767575,[-0.5346493  -0.00683216]
1922,[-0.5346493  -0.00683216],[-0.05491789],-0.00030159742964228634,[-0.54148096 -0.00683168]
1923,[-0.54148096 -0.00683168],[-0.67510873],-0.045577179839293436,[-0.54919124 -0.00771029]
1924,[-0.54919124 -0.00771029],[-0.9647799],-0.09308002813492103,[-0.55815697 -0.0089657 ]
1925,[-0.55815697 -0.0089657 ],[-0.01019063],-1.0384885164842988e-05,[-0.5668792  -0.00872227]
1926,[-0.5668792  -0.00872227],[-0.35991773],-0.012954077243529927,[-0.57581764 -0.00893845]
1927,[-0.57581764 -0.00893845],[-0.5001751],-0.025017514911282037,[-0.5851163  -0.00929867]
1928,[-0.5851163  -0.00929867],[-0.7799606],-0.060833849499704586,[-0.59512615 -0.01000984]
1929,[-0.59512615 -0.01000984],[-0.03167683],-0.00010034214867040704,[-0.60465115 -0.00952501]
1930,[-0.60465115 -0.00952501],[-0.37949753],-0.014401837381592487,[-0.6141435  -0.00949234]
1931,[-0.6141435  -0.00949234],[-0.17260748],-0.0029793342662745915,[-0.62322396 -0.00908048]
1932,[-0.62322396 -0.00908048],[0.6440903],-0.04148523079044395,[-0.6306022  -0.00737823]
1933,[-0.6306022  -0.00737823],[-0.57609904],-0.033189010172749535,[-0.63805574 -0.00745357]
1934,[-0.63805574 -0.00745357],[-0.9179928],-0.08427107270057697,[-0.6460447 -0.0079889]
1935,[-0.6460447 -0.0079889],[0.4524282],-0.020469126882613244,[-0.6524571  -0.00641243]
1936,[-0.6524571  -0.00641243],[-0.81690633],-0.06673359568459461,[-0.6591524  -0.00669524]
1937,[-0.6591524  -0.00669524],[-0.15636794],-0.0024450933501368732,[-0.6650933  -0.00594093]
1938,[-0.6650933  -0.00594093],[0.2430734],-0.00590846796520772,[-0.66964   -0.0045467]
1939,[-0.66964   -0.0045467],[-0.8437002],-0.07118299777303605,[-0.6743916  -0.00475164]
1940,[-0.6743916  -0.00475164],[0.11161621],-0.0012458178144873822,[-0.6778831  -0.00349145]
1941,[-0.6778831  -0.00349145],[-0.89368814],-0.07986784956870033,[-0.68159884 -0.00371573]
1942,[-0.68159884 -0.00371573],[-0.6431698],-0.04136674177559066,[-0.6851382  -0.00353936]
1943,[-0.6851382  -0.00353936],[0.11350011],-0.0012882275152755142,[-0.68734264 -0.00220443]
1944,[-0.68734264 -0.00220443],[-0.28576842],-0.00816635895859088,[-0.68879646 -0.00145381]
1945,[-0.68879646 -0.00145381],[-0.31825686],-0.010128742576148398,[-0.6895388  -0.00074231]
1946,[-0.6895388  -0.00074231],[0.2618706],-0.006857620739047921,[-0.6886945   0.00084428]
1947,[-0.6886945   0.00084428],[-0.06338128],-0.0004017187221742269,[-0.6867571   0.00193741]
1948,[-0.6867571   0.00193741],[0.3842863],-0.014767597131911094,[-0.68306786  0.00368925]
1949,[-0.68306786  0.00368925],[0.47426695],-0.02249291363676811,[-0.6775163   0.00555157]
1950,[-0.6775163   0.00555157],[-0.29849353],-0.008909839003475728,[-0.6712987   0.00621762]
1951,[-0.6712987   0.00621762],[0.673684],-0.04538501331615095,[-0.6629987  0.0083   ]
1952,[-0.6629987  0.0083   ],[0.7404014],-0.05481942141893939,[-0.6525728   0.01042589]
1953,[-0.6525728   0.01042589],[0.6858896],-0.04704445457304161,[-0.64017475  0.01239808]
1954,[-0.64017475  0.01239808],[0.2840142],-0.008066406307725149,[-0.62649405  0.0136807 ]
1955,[-0.62649405  0.0136807 ],[-0.59353155],-0.03522796996309161,[-0.6129441   0.01354992]
1956,[-0.6129441   0.01354992],[-0.40543932],-0.016438103995301746,[-0.59934026  0.01360386]
1957,[-0.59934026  0.01360386],[0.79043204],-0.06247828034133854,[-0.5839876   0.01535269]
1958,[-0.5839876   0.01535269],[0.9641291],-0.09295449027803358,[-0.56673825  0.01724933]
1959,[-0.56673825  0.01724933],[-0.36355242],-0.013217036305592789,[-0.5497116   0.01702664]
1960,[-0.5497116   0.01702664],[0.9453237],-0.08936369085077445,[-0.5310713   0.01864028]
1961,[-0.5310713   0.01864028],[-0.65004164],-0.04225541334801655,[-0.51335007  0.01772125]
1962,[-0.51335007  0.01772125],[0.836376],-0.06995248323978878,[-0.4944511   0.01889896]
1963,[-0.4944511   0.01889896],[0.7031425],-0.049440940872740674,[-0.47471577  0.01973535]
1964,[-0.47471577  0.01973535],[-0.5041616],-0.025417891518196713,[-0.45610198  0.0186138 ]
1965,[-0.45610198  0.0186138 ],[0.3955092],-0.015642753773332265,[-0.4373977   0.01870429]
1966,[-0.4373977   0.01870429],[0.90038157],-0.08106869627611105,[-0.41798216  0.01941553]
1967,[-0.41798216  0.01941553],[0.9048422],-0.0818739403091545,[-0.3979883   0.01999386]
1968,[-0.3979883   0.01999386],[0.71644014],-0.05132864759241365,[-0.3778397   0.02014858]
1969,[-0.3778397   0.02014858],[0.49732786],-0.024733500447996805,[-0.35800382  0.01983589]
1970,[-0.35800382  0.01983589],[-0.23510893],-0.005527620750443974,[-0.3397121   0.01829172]
1971,[-0.3397121   0.01829172],[0.756108],-0.0571699286452688,[-0.32159647  0.01811563]
1972,[-0.32159647  0.01811563],[0.9800274],-0.09604536608561923,[-0.3034348  0.0181617]
1973,[-0.3034348  0.0181617],[0.2795953],-0.007817352375997988,[-0.28638747  0.01704733]
1974,[-0.28638747  0.01704733],[-0.00043189],-1.8652855972118735e-08,[-0.27097347  0.015414  ]
1975,[-0.27097347  0.015414  ],[-0.37120658],-0.013779432621763378,[-0.25783473  0.01313874]
1976,[-0.25783473  0.01313874],[0.9451847],-0.08933741315595399,[-0.24506688  0.01276785]
1977,[-0.24506688  0.01276785],[0.82940567],-0.06879137577937088,[-0.23290917  0.01215772]
1978,[-0.23290917  0.01215772],[0.40718955],-0.016580332801314414,[-0.22205482  0.01085435]
1979,[-0.22205482  0.01085435],[-0.23966163],-0.005743769879638094,[-0.21352546  0.00852936]
1980,[-0.21352546  0.00852936],[0.72933656],-0.0531931817420773,[-0.20590647  0.00761899]
1981,[-0.20590647  0.00761899],[-0.4635356],-0.02148652588281017,[-0.20102079  0.00488568]
1982,[-0.20102079  0.00488568],[0.20762502],-0.004310814750573067,[-0.19788268  0.00313811]
1983,[-0.19788268  0.00313811],[0.67621464],-0.04572662330915059,[-0.19580251  0.00208017]
1984,[-0.19580251  0.00208017],[0.33260122],-0.011062357115678711,[-0.1953044   0.00049812]
1985,[-0.1953044   0.00049812],[0.0598238],-0.0003578886586163899,[-0.19679956 -0.00149516]
1986,[-0.19679956 -0.00149516],[-0.0002097],-4.397350855273999e-09,[-0.20037183 -0.00357227]
1987,[-0.20037183 -0.00357227],[-0.95422816],-0.09105513866148272,[-0.20743722 -0.00706538]
1988,[-0.20743722 -0.00706538],[-0.30727607],-0.009441858326713161,[-0.21699484 -0.00955763]
1989,[-0.21699484 -0.00955763],[-0.05491594],-0.00030157603042344633,[-0.22862355 -0.01162872]
1990,[-0.22862355 -0.01162872],[-0.56986815],-0.03247497053905626,[-0.24304174 -0.01441819]
1991,[-0.24304174 -0.01441819],[-0.7617414],-0.058024996011596386,[-0.26046693 -0.0174252 ]
1992,[-0.26046693 -0.0174252 ],[-0.52652645],-0.027723010371937563,[-0.28045675 -0.01998981]
1993,[-0.28045675 -0.01998981],[-0.5096509],-0.025974402566052747,[-0.30287713 -0.02242039]
1994,[-0.30287713 -0.02242039],[-0.99321574],-0.0986477505641492,[-0.3283244  -0.02544728]
1995,[-0.3283244  -0.02544728],[0.17428985],-0.0030376952642904523,[-0.35489246 -0.02656806]
1996,[-0.35489246 -0.02656806],[-0.19496949],-0.003801310209733644,[-0.38296494 -0.02807247]
1997,[-0.38296494 -0.02807247],[0.9121974],-0.08321041167451747,[-0.41069287 -0.02772792]
1998,[-0.41069287 -0.02772792],[-0.49649897],-0.02465112293733194,[-0.43999624 -0.02930336]
1999,[-0.43999624 -0.02930336],[0.09974024],-0.0009948116362583693,[-0.46977046 -0.02977422]
2000,[-0.46977046 -0.02977422],[0.33966076],-0.011536943442480664,[-4.6947634e-01  1.0613968e-04]
2001,[-4.6947634e-01  1.0613968e-04],[0.25694525],-0.006602086274041597,[-4.6938893e-01  8.7420507e-05]
2002,[-4.6938893e-01  8.7420507e-05],[0.6724712],-0.045221754880495624,[-0.46869758  0.00069134]
2003,[-0.46869758  0.00069134],[0.6048256],-0.03658140256280973,[-0.46750888  0.00118868]
2004,[-0.46750888  0.00118868],[-0.8987738],-0.08077943245229023,[-0.46808705 -0.00057817]
2005,[-0.46808705 -0.00057817],[-0.30361518],-0.009218217912840831,[-0.46953505 -0.00144801]
2006,[-0.46953505 -0.00144801],[-0.7003813],-0.04905339359620484,[-0.47243732 -0.00290228]
2007,[-0.47243732 -0.00290228],[0.9655728],-0.09323307826823034,[-0.47427344 -0.00183613]
2008,[-0.47427344 -0.00183613],[-0.6602854],-0.043597682697083334,[-0.47746858 -0.00319515]
2009,[-0.47746858 -0.00319515],[-0.63426137],-0.040228748510031664,[-0.48196    -0.00449142]
2010,[-0.48196    -0.00449142],[-0.26022664],-0.006771790266939437,[-0.48715323 -0.00519323]
2011,[-0.48715323 -0.00519323],[0.00246055],-6.054314574857232e-07,[-0.49261558 -0.00546234]
2012,[-0.49261558 -0.00546234],[-0.47134534],-0.02221664250573463,[-0.49901697 -0.0064014 ]
2013,[-0.49901697 -0.0064014 ],[0.4607192],-0.0212262179395176,[-0.5049115  -0.00589452]
2014,[-0.5049115  -0.00589452],[-0.10226588],-0.0010458310112328784,[-0.51109946 -0.006188  ]
2015,[-0.51109946 -0.006188  ],[-0.17028105],-0.002899563687095963,[-0.5176366  -0.00653714]
2016,[-0.5176366  -0.00653714],[-0.1879299],-0.0035317646750386623,[-0.52450037 -0.00686375]
2017,[-0.52450037 -0.00686375],[0.17780343],-0.003161405864617795,[-0.5310907  -0.00659028]
2018,[-0.5310907  -0.00659028],[0.8522681],-0.07263609139108809,[-0.5363464 -0.0052557]
2019,[-0.5363464 -0.0052557],[0.41353568],-0.017101176222846792,[-0.54088616 -0.00453981]
2020,[-0.54088616 -0.00453981],[-0.62933433],-0.03960616996198638,[-0.5462404  -0.00535421]
2021,[-0.5462404  -0.00535421],[-0.02392578],-5.724430975533358e-05,[-0.5514608  -0.00522042]
2022,[-0.5514608  -0.00522042],[0.955687],-0.09133376160629646,[-0.555039   -0.00357817]
2023,[-0.555039   -0.00357817],[0.6785363],-0.04604115048412183,[-0.5573639  -0.00232491]
2024,[-0.5573639  -0.00232491],[-0.35619524],-0.012687504986267674,[-0.5599703 -0.0026064]
2025,[-0.5599703 -0.0026064],[0.7126055],-0.05078065649659039,[-0.56123555 -0.00126525]
2026,[-0.56123555 -0.00126525],[-0.8725394],-0.07613250063923403,[-0.56352794 -0.00229238]
2027,[-0.56352794 -0.00229238],[-0.16866572],-0.002844812578200462,[-0.56577456 -0.00224662]
2028,[-0.56577456 -0.00224662],[-0.1965214],-0.00386206612103166,[-0.5680005  -0.00222593]
2029,[-0.5680005  -0.00222593],[0.8491223],-0.0721008656315064,[-0.56862074 -0.00062022]
2030,[-0.56862074 -0.00062022],[0.58481896],-0.034201321508204784,[-0.5680271   0.00059365]
2031,[-0.5680271   0.00059365],[-0.04434391],-0.0001966382783039636,[-0.5671677   0.00085936]
2032,[-0.5671677   0.00085936],[0.11782956],-0.001388380550048396,[-0.56580573  0.00136194]
2033,[-0.56580573  0.00136194],[0.09731765],-0.0009470725179456575,[-0.5639821   0.00182363]
2034,[-0.5639821   0.00182363],[-0.48150465],-0.023184672693530306,[-0.5625786  0.0014035]
2035,[-0.5625786  0.0014035],[0.74634516],-0.05570311014254373,[-0.5597639  0.0028147]
2036,[-0.5597639  0.0028147],[-0.88594216],-0.07848935127848088,[-0.5580074  0.0017565]
2037,[-0.5580074  0.0017565],[0.18953045],-0.0035921790387567266,[-0.555709   0.0022984]
2038,[-0.555709   0.0022984],[0.3820563],-0.014596701321523043,[-0.55259705  0.00311194]
2039,[-0.55259705  0.00311194],[-0.8231515],-0.06775784394238862,[-0.5505026   0.00209442]
2040,[-0.5505026   0.00209442],[-0.04427059],-0.0001959885464159053,[-0.548273    0.00222958]
2041,[-0.548273    0.00222958],[-0.36550224],-0.013359188618302653,[-0.5464068   0.00186621]
2042,[-0.5464068   0.00186621],[-0.84834766],-0.07196937588096262,[-0.5456422   0.00076462]
2043,[-0.5456422   0.00076462],[0.8313945],-0.06912168039549194,[-0.54346526  0.00217691]
2044,[-0.54346526  0.00217691],[-0.2174136],-0.004726867531710255,[-0.5414656  0.0019997]
2045,[-0.5414656  0.0019997],[0.16284662],-0.00265190232254362,[-0.53908765  0.00237791]
2046,[-0.53908765  0.00237791],[0.18357459],-0.0033699629031397117,[-0.53631824  0.0027694 ]
2047,[-0.53631824  0.0027694 ],[0.13882113],-0.0019271304754738595,[-0.53324527  0.003073  ]
2048,[-0.53324527  0.003073  ],[0.58482885],-0.03420247880114857,[-0.52922267  0.00402258]
2049,[-0.52922267  0.00402258],[0.8164315],-0.06665604307183913,[-0.52393323  0.00528941]
2050,[-0.52393323  0.00528941],[0.8216772],-0.06751534340592116,[-0.5174088   0.00652443]
2051,[-0.5174088   0.00652443],[-0.90915376],-0.08265605583757499,[-0.51229453  0.00511428]
2052,[-0.51229453  0.00511428],[0.9172428],-0.08413344000713643,[-0.5058892   0.00640538]
2053,[-0.5058892   0.00640538],[0.3082296],-0.009500548349446893,[-0.4991542   0.00673496]
2054,[-0.4991542   0.00673496],[0.9574259],-0.09166643393480492,[-0.49116626  0.00798793]
2055,[-0.49116626  0.00798793],[-0.33675423],-0.011340341320434622,[-0.48392633  0.00723994]
2056,[-0.48392633  0.00723994],[-0.7028503],-0.04939985191776977,[-0.4780375   0.00588882]
2057,[-0.4780375   0.00588882],[0.01884373],-3.550861244708964e-05,[-0.47246107  0.00557644]
2058,[-0.47246107  0.00557644],[-0.8616224],-0.07423931483452328,[-0.4685591   0.00390198]
2059,[-0.4685591   0.00390198],[-0.18836306],-0.003548064250637162,[-0.46535057  0.00320851]
2060,[-0.46535057  0.00320851],[0.03666597],-0.00013443932531514435,[-0.4625217   0.00282887]
2061,[-0.4625217   0.00282887],[-0.13801967],-0.0019049428223649524,[-0.46035537  0.00216632]
2062,[-0.46035537  0.00216632],[0.7821362],-0.061173703825767235,[-0.45748734  0.00286804]
2063,[-0.45748734  0.00286804],[0.72344136],-0.05233674048036505,[-0.45402673  0.00346061]
2064,[-0.45402673  0.00346061],[-0.75586134],-0.05713263682594097,[-0.4522179   0.00180881]
2065,[-0.4522179   0.00180881],[0.08013172],-0.0006421092073572388,[-0.45082018  0.00139773]
2066,[-0.45082018  0.00139773],[0.14085981],-0.001984148677699782,[-0.44975266  0.00106751]
2067,[-0.44975266  0.00106751],[0.07845244],-0.0006154785046356359,[-0.4491168   0.00063586]
2068,[-0.4491168   0.00063586],[0.23721403],-0.0056270495476272945,[-4.4867909e-01  4.3770266e-04]
2069,[-4.4867909e-01  4.3770266e-04],[-0.12119494],-0.0014688214399211086,[-4.4898036e-01 -3.0126848e-04]
2070,[-4.4898036e-01 -3.0126848e-04],[0.8422242],-0.07093415705530824,[-4.4857326e-01  4.0709201e-04]
2071,[-4.4857326e-01  4.0709201e-04],[-0.22810905],-0.005203373723968086,[-0.44906628 -0.00049302]
2072,[-0.44906628 -0.00049302],[0.7774476],-0.06044247416555351,[-4.48947489e-01  1.18799915e-04]
2073,[-4.48947489e-01  1.18799915e-04],[0.10329819],-0.001067051549034659,[-4.4922897e-01 -2.8146897e-04]
2074,[-4.4922897e-01 -2.8146897e-04],[-0.38546428],-0.014858271180637761,[-0.45064178 -0.00141282]
2075,[-0.45064178 -0.00141282],[-0.8781605],-0.07711658228108718,[-0.45391467 -0.00327288]
2076,[-0.45391467 -0.00327288],[0.4882834],-0.023842067458195972,[-0.45697397 -0.00305929]
2077,[-0.45697397 -0.00305929],[0.0407727],-0.00016624132728171456,[-0.46046847 -0.0034945 ]
2078,[-0.46046847 -0.0034945 ],[0.91063523],-0.0829256527445125,[-0.46306768 -0.0025992 ]
2079,[-0.46306768 -0.0025992 ],[0.26494148],-0.00701939898042534,[-0.46572095 -0.00265328]
2080,[-0.46572095 -0.00265328],[0.13498698],-0.001822148524184919,[-0.46860364 -0.0028827 ]
2081,[-0.46860364 -0.0028827 ],[-0.7451847],-0.055530026626948725,[-0.4730147  -0.00441107]
2082,[-0.4730147  -0.00441107],[-0.7218317],-0.05210409733048352,[-0.47888646 -0.00587175]
2083,[-0.47888646 -0.00587175],[0.7128357],-0.05081347767131242,[-0.48402327 -0.00513683]
2084,[-0.48402327 -0.00513683],[-0.9524525],-0.09071657281687387,[-0.4908849  -0.00686163]
2085,[-0.4908849  -0.00686163],[0.2613399],-0.006829854483618192,[-0.49759948 -0.00671458]
2086,[-0.49759948 -0.00671458],[0.6500085],-0.042251104958129206,[-0.50353384 -0.00593436]
2087,[-0.50353384 -0.00593436],[-0.97555465],-0.09517068655010555,[-0.51108193 -0.00754809]
2088,[-0.51108193 -0.00754809],[-0.707772],-0.05009412273762451,[-0.5197855 -0.0087036]
2089,[-0.5197855 -0.0087036],[0.32547697],-0.010593526076621007,[-0.5280295  -0.00824399]
2090,[-0.5280295  -0.00824399],[-0.6862837],-0.04709853273428877,[-0.5372697  -0.00924018]
2091,[-0.5372697  -0.00924018],[0.90004724],-0.08100850389864754,[-0.5450573  -0.00778761]
2092,[-0.5450573  -0.00778761],[-0.5846255],-0.03417869548575823,[-0.55356103 -0.00850372]
2093,[-0.55356103 -0.00850372],[0.17891301],-0.00320098659154946,[-0.56157196 -0.00801094]
2094,[-0.56157196 -0.00801094],[0.23749867],-0.005640561863956695,[-0.5689425 -0.0073705]
2095,[-0.5689425 -0.0073705],[0.62189144],-0.038674896185301934,[-0.5750411  -0.00609864]
2096,[-0.5750411  -0.00609864],[-0.8108471],-0.06574730254095905,[-0.5819717  -0.00693062]
2097,[-0.5819717  -0.00693062],[-0.72576916],-0.05267408767686135,[-0.58955544 -0.00758371]
2098,[-0.58955544 -0.00758371],[-0.38718188],-0.01499098067212259,[-0.59722847 -0.00767303]
2099,[-0.59722847 -0.00767303],[-0.39337128],-0.015474096708212315,[-0.6049438  -0.00771534]
2100,[-0.6049438  -0.00771534],[-0.8045449],-0.06472925374530406,[-0.61326194 -0.00831811]
2101,[-0.61326194 -0.00831811],[0.17234747],-0.002970365080076065,[-0.62065715 -0.0073952 ]
2102,[-0.62065715 -0.0073952 ],[0.41540775],-0.0172563596292755,[-0.62671155 -0.00605439]
2103,[-0.62671155 -0.00605439],[0.9565633],-0.09150133353016124,[-0.63057    -0.00385847]
2104,[-0.63057    -0.00385847],[-0.08182455],-0.0006695256744183864,[-0.6337626  -0.00319263]
2105,[-0.6337626  -0.00319263],[0.28489557],-0.008116548528487843,[-0.6357166  -0.00195401]
2106,[-0.6357166  -0.00195401],[-0.842352],-0.07095568465126725,[-0.638109   -0.00239242]
2107,[-0.638109   -0.00239242],[-0.56109303],-0.03148253909630263,[-0.6405011  -0.00239203]
2108,[-0.6405011  -0.00239203],[0.6220824],-0.038698652762193225,[-6.4110106e-01 -5.9999968e-04]
2109,[-6.4110106e-01 -5.9999968e-04],[0.86855096],-0.07543807636014642,[-0.6395351   0.00156596]
2110,[-0.6395351   0.00156596],[-0.2918749],-0.008519094882012723,[-0.6375549   0.00198024]
2111,[-0.6375549   0.00198024],[-0.6060477],-0.036729380245094846,[-0.63564557  0.00190929]
2112,[-0.63564557  0.00190929],[-0.11792909],-0.001390726934581843,[-0.6330885   0.00255701]
2113,[-0.6330885   0.00255701],[0.3801361],-0.014450345637673313,[-0.6291548  0.0039337]
2114,[-0.6291548  0.0039337],[-0.5198158],-0.027020846860581572,[-0.6252223   0.00393248]
2115,[-0.6252223   0.00393248],[-0.25589406],-0.006548177245271347,[-0.6209233   0.00429907]
2116,[-0.6209233   0.00429907],[-0.26675543],-0.007115846044308061,[-0.61630476  0.00461854]
2117,[-0.61630476  0.00461854],[0.77852774],-0.06061054367548877,[-0.60983205  0.0064727 ]
2118,[-0.60983205  0.0064727 ],[-0.97614586],-0.09528607468926253,[-0.60418403  0.00564804]
2119,[-0.60418403  0.00564804],[-0.75193024],-0.056539908103877684,[-0.59906536  0.00511866]
2120,[-0.59906536  0.00511866],[0.93670785],-0.08774216042528593,[-0.59198046  0.0070849 ]
2121,[-0.59198046  0.0070849 ],[-0.47953206],-0.022995099945208965,[-0.5851056   0.00687487]
2122,[-0.5851056   0.00687487],[-0.2637908],-0.006958557891900696,[-0.57816774  0.00693788]
2123,[-0.57816774  0.00693788],[-0.24379247],-0.005943477051062374,[-0.5711881   0.00697963]
2124,[-0.5711881   0.00697963],[0.9951974],-0.09904178955230379,[-0.5623599   0.00882813]
2125,[-0.5623599   0.00882813],[-0.8415423],-0.0708193448684714,[-0.55450404  0.00785587]
2126,[-0.55450404  0.00785587],[0.7953757],-0.06326225117309292,[-0.54522365  0.00928039]
2127,[-0.54522365  0.00928039],[0.32212958],-0.010376746463480746,[-0.535298    0.00992566]
2128,[-0.535298    0.00992566],[0.8826075],-0.077899603370145,[-0.5239607  0.0113373]
2129,[-0.5239607  0.0113373],[-0.23942217],-0.005732297659266639,[-0.5129798   0.01098088]
2130,[-0.5129798   0.01098088],[-0.59606755],-0.035529652153810785,[-0.50297266  0.01000715]
