,s,a,r,s1
1029,[ 0.04904509 -0.13089283 -0.23062425  0.33815493],[-2.6211936],1.0,[ 0.02278873 -0.08097681 -1.08107204  2.14564204]
1030,[ 0.02278873 -0.08097681 -1.08107204  2.14564204],[-1.7396103],1.0,[-0.03152827  0.0268421  -1.6347172   3.25085818]
1031,[-0.03152827  0.0268421  -1.6347172   3.25085818],[2.5857937],1.0,[-0.07925875  0.1135013  -0.75748278  1.13295599]
1032,[-0.07925875  0.1135013  -0.75748278  1.13295599],[1.6845539],1.0,[-0.09846548  0.13436888 -0.20537149 -0.06746907]
1033,[-0.09846548  0.13436888 -0.20537149 -0.06746907],[-1.9978173],1.0,[-0.12018618  0.16507964 -0.87810203  1.58334951]
1034,[-0.12018618  0.16507964 -0.87810203  1.58334951],[-1.3827343],1.0,[-0.16445419  0.25058502 -1.33329868  2.68557157]
1035,[-0.00502906  0.0027507  -0.00503661 -0.00350244],[-2.5036669],1.0,[-0.02189303  0.04117671 -0.83577085  1.90498654]
1036,[-0.02189303  0.04117671 -0.83577085  1.90498654],[-1.8444997],1.0,[-0.06733612  0.14394001 -1.43464702  3.22885505]
1037,[-0.06733612  0.14394001 -1.43464702  3.22885505],[-1.0044279],1.0,[-0.13094151  0.286628   -1.74396428  3.91234395]
1038,[0.00129141 0.00440099 0.00514677 0.0037164 ],[0.6846458],1.0,[ 0.00603788 -0.00583152  0.23157541 -0.51015772]
1039,[ 0.00603788 -0.00583152  0.23157541 -0.51015772],[0.39195064],1.0,[ 0.01783874 -0.03167234  0.35851966 -0.78311628]
1040,[ 0.01783874 -0.03167234  0.35851966 -0.78311628],[2.875708],1.0,[ 0.05122766 -0.10670967  1.30787889 -2.94880871]
1041,[ 0.05122766 -0.10670967  1.30787889 -2.94880871],[0.771061],1.0,[ 0.10828626 -0.23448666  1.54466787 -3.4512968 ]
1042,[ 0.00377201  0.00884057 -0.00319687  0.00718364],[-2.7277274],1.0,[-0.01451944  0.05125625 -0.90869073  2.09170706]
1043,[-0.01451944  0.05125625 -0.90869073  2.09170706],[-1.6875824],1.0,[-0.06181345  0.15900675 -1.45438245  3.29357117]
1044,[-0.06181345  0.15900675 -1.45438245  3.29357117],[0.33492944],1.0,[-0.11744595  0.28464229 -1.32957378  3.01660383]
1045,[ 0.00198599 -0.00015489 -0.00671174  0.00849145],[-0.42209545],1.0,[-0.00109219  0.00669348 -0.14682837  0.33075928]
1046,[-0.00109219  0.00669348 -0.14682837  0.33075928],[2.8976543],1.0,[ 0.01234098 -0.02484128  0.81560562 -1.88251294]
1047,[ 0.01234098 -0.02484128  0.81560562 -1.88251294],[0.79575104],1.0,[ 0.04999876 -0.11031734  1.06753392 -2.39906117]
1048,[ 0.04999876 -0.11031734  1.06753392 -2.39906117],[1.1915286],1.0,[ 0.10035211 -0.2233637   1.44885907 -3.25577694]
1049,[-0.00169147 -0.00802305  0.00162569  0.00875363],[1.504817],1.0,[ 0.00839833 -0.0309499   0.50147497 -1.14330169]
1050,[ 0.00839833 -0.0309499   0.50147497 -1.14330169],[2.0819783],1.0,[ 0.04217147 -0.10771902  1.18535682 -2.68527159]
1051,[ 0.04217147 -0.10771902  1.18535682 -2.68527159],[-1.1937581],1.0,[ 0.08144586 -0.19578341  0.78211302 -1.75184373]
1052,[ 0.08144586 -0.19578341  0.78211302 -1.75184373],[1.693626],1.0,[ 0.12388942 -0.29275284  1.33685172 -3.08488869]
1053,[ 0.00208924  0.00467644 -0.0086138  -0.00260597],[-0.95361996],1.0,[-0.00461268  0.01937299 -0.32561656  0.73001459]
1054,[-0.00461268  0.01937299 -0.32561656  0.73001459],[-0.35744616],1.0,[-0.01994833  0.05357112 -0.44138163  0.98296141]
1055,[-0.01994833  0.05357112 -0.44138163  0.98296141],[-0.19840996],1.0,[-0.03888891  0.09588368 -0.50613957  1.13860311]
1056,[-0.03888891  0.09588368 -0.50613957  1.13860311],[-0.03980354],1.0,[-0.05942922  0.14274704 -0.52157794  1.2125472 ]
1057,[-0.05942922  0.14274704 -0.52157794  1.2125472 ],[1.1904511],1.0,[-0.07255452  0.17501149 -0.13685591  0.41962875]
1058,[-0.07255452  0.17501149 -0.13685591  0.41962875],[-2.56642],1.0,[-0.09522564  0.23357268 -0.99256779  2.48233011]
1059,[-0.00101866  0.00469899 -0.00215532 -0.00345519],[-2.6519823],1.0,[-0.01875786  0.04544839 -0.88223615  2.01978339]
1060,[-0.01875786  0.04544839 -0.88223615  2.01978339],[1.1972996],1.0,[-0.04587539  0.10627852 -0.47656414  1.04875445]
1061,[-0.04587539  0.10627852 -0.47656414  1.04875445],[-2.2321265],1.0,[-0.07975914  0.18309509 -1.2145982   2.77558718]
1062,[-0.07975914  0.18309509 -1.2145982   2.77558718],[-1.1575727],1.0,[-0.13571222  0.31128464 -1.58080388  3.6344252 ]
1063,[ 0.00519148 -0.00537199  0.00223457  0.00303046],[-2.5780394],1.0,[-0.01185854  0.03426519 -0.8523307   1.95875989]
1064,[-0.01185854  0.03426519 -0.8523307   1.95875989],[-0.93610424],1.0,[-0.05192296  0.12509784 -1.15085325  2.58928697]
1065,[-0.05192296  0.12509784 -1.15085325  2.58928697],[-0.44255227],1.0,[-0.10065295  0.23454664 -1.28602996  2.89634254]
1066,[ 0.00418255 -0.00649667  0.00205857  0.00405926],[1.0933292],1.0,[ 0.01154878 -0.02324916  0.36526032 -0.83318885]
1067,[ 0.01154878 -0.02324916  0.36526032 -0.83318885],[1.8046596],1.0,[ 0.03807281 -0.08364331  0.95954919 -2.1778401 ]
1068,[ 0.03807281 -0.08364331  0.95954919 -2.1778401 ],[-1.101617],1.0,[ 0.06896906 -0.15290794  0.58831616 -1.31326279]
1069,[ 0.06896906 -0.15290794  0.58831616 -1.31326279],[-0.44071013],1.0,[ 0.08970539 -0.20050509  0.44988137 -1.07986909]
1070,[0.00672563 0.00033871 0.00340046 0.00643463],[2.4010222],1.0,[ 0.0228283  -0.03625137  0.79949443 -1.81718542]
1071,[ 0.0228283  -0.03625137  0.79949443 -1.81718542],[0.14186244],1.0,[ 0.0555328  -0.10944666  0.83683821 -1.85591403]
1072,[ 0.0555328  -0.10944666  0.83683821 -1.85591403],[2.513476],1.0,[ 0.10549657 -0.22151009  1.65701892 -3.72897553]
1073,[ 0.00726778 -0.00089835  0.00501226 -0.00377708],[2.5290408],1.0,[ 0.02428758 -0.03987813  0.84360196 -1.92543708]
1074,[ 0.02428758 -0.03987813  0.84360196 -1.92543708],[-1.3035312],1.0,[ 0.04914983 -0.09521655  0.40243398 -0.86846339]
1075,[ 0.04914983 -0.09521655  0.40243398 -0.86846339],[-0.5902704],1.0,[ 0.06140457 -0.12196499  0.21150959 -0.48011848]
1076,[ 0.06140457 -0.12196499  0.21150959 -0.48011848],[-0.7565635],1.0,[ 0.06504987 -0.13183722 -0.02828201 -0.02212139]
1077,[ 0.06504987 -0.13183722 -0.02828201 -0.02212139],[-1.7062944],1.0,[ 0.05290809 -0.10982605 -0.57770261  1.11223849]
1078,[ 0.05290809 -0.10982605 -0.57770261  1.11223849],[-1.9157414],1.0,[ 0.01748421 -0.04005929 -1.19322875  2.3743162 ]
1079,[ 0.01748421 -0.04005929 -1.19322875  2.3743162 ],[0.41045278],1.0,[-0.02706127  0.04452837 -1.03611253  1.87810718]
1080,[-0.02706127  0.04452837 -1.03611253  1.87810718],[1.0457693],1.0,[-0.06134743  0.10214638 -0.68081614  1.0272243 ]
1081,[-0.06134743  0.10214638 -0.68081614  1.0272243 ],[-1.3913763],1.0,[-0.09783264  0.1653122  -1.14206054  2.1245306 ]
1082,[-0.09783264  0.1653122  -1.14206054  2.1245306 ],[1.0810845],1.0,[-0.1363697   0.23501033 -0.787905    1.38764234]
1083,[ 0.00130858 -0.00796802 -0.00391276 -0.00872603],[-0.16978493],1.0,[ 3.61499852e-05 -5.84525795e-03 -5.95586156e-02  1.13565940e-01]
1084,[ 3.61499852e-05 -5.84525795e-03 -5.95586156e-02  1.13565940e-01],[-0.94741637],1.0,[-0.00862091  0.0130027  -0.37254681  0.82258759]
1085,[-0.00862091  0.0130027  -0.37254681  0.82258759],[-0.52333367],1.0,[-0.02690781  0.05317762 -0.54192319  1.18872313]
1086,[-0.02690781  0.05317762 -0.54192319  1.18872313],[2.6763604],1.0,[-0.03074155  0.05942069  0.34689935 -0.84648696]
1087,[-0.03074155  0.05942069  0.34689935 -0.84648696],[-0.84320766],1.0,[-0.02273344  0.04103583  0.05495465 -0.08677323]
1088,[-0.02273344  0.04103583  0.05495465 -0.08677323],[-1.3586582],1.0,[-0.02967801  0.05951973 -0.40077671  0.99904434]
1089,[-0.02967801  0.05951973 -0.40077671  0.99904434],[-2.2314563],1.0,[-0.06048983  0.13363047 -1.13737885  2.69248456]
1090,[-0.06048983  0.13363047 -1.13737885  2.69248456],[-0.9775131],1.0,[-0.11217955  0.2552015  -1.44599212  3.39170316]
1091,[-0.0026183  -0.00024172 -0.00315882 -0.00872669],[-2.4529624],1.0,[-0.01906443  0.03713586 -0.8168297   1.85828489]
1092,[-0.01906443  0.03713586 -0.8168297   1.85828489],[1.2086153],1.0,[-0.04349851  0.09134656 -0.40763417  0.87781724]
1093,[-0.04349851  0.09134656 -0.40763417  0.87781724],[-1.35157],1.0,[-0.06882027  0.14797876 -0.85719258  1.94717909]
1094,[-0.06882027  0.14797876 -0.85719258  1.94717909],[0.71300906],1.0,[-0.09839073  0.21591534 -0.62367038  1.47140405]
1095,[-0.00351653  0.00434239 -0.00345373 -0.00436658],[0.04336161],1.0,[-0.00338018  0.00364695  0.01024306 -0.03017819]
1096,[-0.00338018  0.00364695  0.01024306 -0.03017819],[1.6331755],1.0,[ 0.00787677 -0.02248808  0.55116259 -1.26433396]
1097,[ 0.00787677 -0.02248808  0.55116259 -1.26433396],[0.33017737],1.0,[ 0.03196656 -0.07690955  0.65392746 -1.46431798]
1098,[ 0.03196656 -0.07690955  0.65392746 -1.46431798],[1.4404598],1.0,[ 0.0675896  -0.15715574  1.1259847  -2.54443216]
1099,[ 0.0675896  -0.15715574  1.1259847  -2.54443216],[0.31008282],1.0,[ 0.11450224 -0.2634717   1.22019468 -2.78528793]
1100,[ 0.00143563  0.00430132 -0.00844481  0.00651231],[-0.8040571],1.0,[-0.00426275  0.01704471 -0.27575346  0.62447847]
1101,[-0.00426275  0.01704471 -0.27575346  0.62447847],[2.4030051],1.0,[ 7.43084196e-04  4.71744454e-03  5.23449698e-01 -1.21754064e+00]
1102,[ 7.43084196e-04  4.71744454e-03  5.23449698e-01 -1.21754064e+00],[-2.7054398],1.0,[ 3.48532117e-03 -6.43052711e-04 -3.82933392e-01  9.18474575e-01]
1103,[ 3.48532117e-03 -6.43052711e-04 -3.82933392e-01  9.18474575e-01],[2.5697753],1.0,[ 0.00539836 -0.00458634  0.47555395 -1.0882528 ]
1104,[ 0.00539836 -0.00458634  0.47555395 -1.0882528 ],[-1.2201637],1.0,[ 0.0161448  -0.0279856   0.06376608 -0.10033877]
1105,[ 0.0161448  -0.0279856   0.06376608 -0.10033877],[-0.5500511],1.0,[ 0.01508028 -0.02403022 -0.11645542  0.29336757]
1106,[ 0.01508028 -0.02403022 -0.11645542  0.29336757],[-1.5396174],1.0,[ 2.75428891e-04  1.04433132e-02 -6.22691340e-01  1.42134842e+00]
1107,[ 2.75428891e-04  1.04433132e-02 -6.22691340e-01  1.42134842e+00],[0.5319746],1.0,[-0.02090119  0.05750401 -0.43778207  0.94782009]
1108,[-0.02090119  0.05750401 -0.43778207  0.94782009],[2.7052479],1.0,[-0.02042534  0.05409742  0.45851226 -1.09036692]
1109,[-0.02042534  0.05409742  0.45851226 -1.09036692],[-0.43266073],1.0,[-0.00524834  0.01986658  0.30161414 -0.63409623]
1110,[-0.00524834  0.01986658  0.30161414 -0.63409623],[0.40542263],1.0,[ 0.00936648 -0.01037258  0.42930806 -0.88038312]
1111,[ 0.00936648 -0.01037258  0.42930806 -0.88038312],[0.8334023],1.0,[ 0.0319614  -0.05739989  0.70029121 -1.47155655]
1112,[ 0.0319614  -0.05739989  0.70029121 -1.47155655],[2.0557227],1.0,[ 0.07348381 -0.14692069  1.37366346 -2.99495604]
1113,[ 0.07348381 -0.14692069  1.37366346 -2.99495604],[-2.6663055],1.0,[ 0.11063075 -0.2259332   0.49032846 -1.00870154]
1114,[-0.00316746 -0.00890018 -0.00928236 -0.00396963],[-2.3828347],1.0,[-0.01937225  0.02738407 -0.79877407  1.79978196]
1115,[-0.01937225  0.02738407 -0.79877407  1.79978196],[-0.77424985],1.0,[-0.05623775  0.10946157 -1.04473085  2.31134513]
1116,[-0.05623775  0.10946157 -1.04473085  2.31134513],[0.49627215],1.0,[-0.0945771   0.19375705 -0.87451332  1.92637808]
1117,[-0.0945771   0.19375705 -0.87451332  1.92637808],[-1.129444],1.0,[-0.13698794  0.2891514  -1.24426101  2.84072476]
1118,[0.00891745 0.00551089 0.00111294 0.00068038],[-2.9889133],1.0,[-0.0109326   0.05161162 -0.99065707  2.28031005]
1119,[-0.0109326   0.05161162 -0.99065707  2.28031005],[-1.1833736],1.0,[-0.05812853  0.15895552 -1.36848579  3.09164458]
1120,[-0.05812853  0.15895552 -1.36848579  3.09164458],[-0.538493],1.0,[-0.1160909   0.28974941 -1.52942148  3.46146128]
1121,[ 0.00241868 -0.00030637 -0.00337228  0.00248187],[2.9177947],1.0,[ 0.02168845 -0.0450019   0.96406702 -2.21421816]
1122,[ 0.02168845 -0.0450019   0.96406702 -2.21421816],[0.289213],1.0,[ 0.06189634 -0.13596359  1.04735305 -2.34852688]
1123,[ 0.06189634 -0.13596359  1.04735305 -2.34852688],[-1.7358587],1.0,[ 0.09221625 -0.20363076  0.47291764 -1.070846  ]
1124,[ 0.00367625 -0.00550648 -0.00518096 -0.00729086],[2.4847891],1.0,[ 0.02000406 -0.04404896  0.81921011 -1.90027256]
1125,[ 0.02000406 -0.04404896  0.81921011 -1.90027256],[-1.4918451],1.0,[ 0.04265511 -0.09563745  0.31645117 -0.70746667]
1126,[ 0.04265511 -0.09563745  0.31645117 -0.70746667],[-2.7438385],1.0,[ 0.03721174 -0.08332565 -0.5859272   1.29818215]
1127,[ 0.03721174 -0.08332565 -0.5859272   1.29818215],[-1.2679411],1.0,[ 0.00571875 -0.01558612 -0.98883104  2.09171756]
1128,[ 0.00571875 -0.01558612 -0.98883104  2.09171756],[-1.0652428],1.0,[-0.04055367  0.08128451 -1.32492736  2.75963755]
1129,[-0.04055367  0.08128451 -1.32492736  2.75963755],[-1.0811176],1.0,[-0.10035886  0.20605115 -1.66443785  3.48564954]
1130,[-0.00262618  0.00228358  0.00716271 -0.00963357],[-0.75334436],1.0,[-0.00736146  0.01357813 -0.24324244  0.56846638]
1131,[-0.00736146  0.01357813 -0.24324244  0.56846638],[1.1573322],1.0,[-0.00934161  0.0181376   0.14275258 -0.32698291]
1132,[-0.00934161  0.0181376   0.14275258 -0.32698291],[-2.1429646],1.0,[-0.01797876  0.03886985 -0.57233405  1.34389638]
1133,[-0.01797876  0.03886985 -0.57233405  1.34389638],[-0.91553336],1.0,[-0.04682816  0.10576658 -0.86996217  2.00335846]
1134,[-0.04682816  0.10576658 -0.86996217  2.00335846],[2.404703],1.0,[-0.06561911  0.14920141 -0.07398016  0.20571668]
1135,[-0.06561911  0.14920141 -0.07398016  0.20571668],[-0.790683],1.0,[-0.07410224  0.17255418 -0.3492658   0.95515171]
1136,[-0.07410224  0.17255418 -0.3492658   0.95515171],[-2.7312496],1.0,[-0.10622784  0.25409296 -1.25198121  3.09418015]
1137,[ 0.00946976 -0.00081329  0.00065007 -0.00013427],[-2.1416144],1.0,[-0.00475132  0.0321026  -0.70971645  1.62923676]
1138,[-0.00475132  0.0321026  -0.70971645  1.62923676],[-2.6979601],1.0,[-0.05085388  0.13710334 -1.59225328  3.60592271]
1139,[-0.05085388  0.13710334 -1.59225328  3.60592271],[0.14669277],1.0,[-0.11311668  0.27704545 -1.52275413  3.41922871]
1140,[ 0.00987418 -0.00603897  0.00355003 -0.00170648],[1.8526843],1.0,[ 0.02234879 -0.03466824  0.61846584 -1.41531241]
1141,[ 0.02234879 -0.03466824  0.61846584 -1.41531241],[1.044257],1.0,[ 0.05387077 -0.10612748  0.95734644 -2.15955118]
1142,[ 0.05387077 -0.10612748  0.95734644 -2.15955118],[0.8904901],1.0,[ 0.09788553 -0.20535793  1.24293199 -2.80754107]
1143,[-0.00355245 -0.00163247 -0.00829666  0.00412263],[-0.41427454],1.0,[-0.00663909  0.0048918  -0.14567183  0.31896361]
1144,[-0.00663909  0.0048918  -0.14567183  0.31896361],[-1.311804],1.0,[-0.02115647  0.03752553 -0.5792158   1.30505758]
1145,[-0.02115647  0.03752553 -0.5792158   1.30505758],[-0.32995632],1.0,[-0.0463965   0.0939289  -0.68336287  1.52269492]
1146,[-0.0463965   0.0939289  -0.68336287  1.52269492],[-0.53135437],1.0,[-0.07720169  0.16302549 -0.85709122  1.93818725]
1147,[-0.07720169  0.16302549 -0.85709122  1.93818725],[-2.95511],1.0,[-0.13083884  0.28541622 -1.81776357  4.15050561]
1148,[-0.00424239  0.00892422 -0.00764872  0.00693808],[-0.3186174],1.0,[-0.00669036  0.01433406 -0.11446029  0.26105939]
1149,[-0.00669036  0.01433406 -0.11446029  0.26105939],[2.570232],1.0,[ 0.00583117 -0.01468304  0.73806383 -1.69031655]
1150,[ 0.00583117 -0.01468304  0.73806383 -1.69031655],[1.2648119],1.0,[ 0.04351829 -0.09970771  1.14588892 -2.56320269]
1151,[ 0.04351829 -0.09970771  1.14588892 -2.56320269],[-1.3531008],1.0,[ 0.08016723 -0.18044314  0.69040526 -1.507792  ]
1152,[ 0.08016723 -0.18044314  0.69040526 -1.507792  ],[-0.852083],1.0,[ 0.10230849 -0.23008768  0.41875972 -0.99316526]
1153,[ 0.00055348 -0.00035732 -0.00145144  0.00720192],[-2.4685524],1.0,[-0.01592587  0.03787399 -0.82019025  1.88503386]
1154,[-0.01592587  0.03787399 -0.82019025  1.88503386],[-2.305359],1.0,[-0.06379981  0.14683758 -1.57089188  3.55343078]
1155,[-0.06379981  0.14683758 -1.57089188  3.55343078],[-2.3627841],1.0,[-0.14161323  0.322009   -2.31223727  5.18539339]
1156,[-0.0070646   0.00048474 -0.00037106 -0.00935222],[-0.20352386],1.0,[-0.00843929  0.00329975 -0.06817341  0.14844676]
1157,[-0.00843929  0.00329975 -0.06817341  0.14844676],[-2.5039535],1.0,[-0.02780792  0.0476144  -0.89793056  2.04852181]
1158,[-0.02780792  0.0476144  -0.89793056  2.04852181],[0.30274817],1.0,[-0.06148695  0.1232762  -0.78784553  1.75377145]
1159,[-0.06148695  0.1232762  -0.78784553  1.75377145],[2.5007432],1.0,[-0.07645537  0.15612773  0.03529045 -0.07603339]
1160,[-0.07645537  0.15612773  0.03529045 -0.07603339],[0.98034286],1.0,[-0.06892733  0.14205221  0.34060508 -0.62326827]
1161,[-0.06892733  0.14205221  0.34060508 -0.62326827],[0.44805163],1.0,[-0.05275109  0.11449187  0.46852517 -0.75846216]
1162,[-0.05275109  0.11449187  0.46852517 -0.75846216],[-2.590237],1.0,[-0.05155785  0.12727175 -0.40559117  1.36911671]
1163,[-0.05155785  0.12727175 -0.40559117  1.36911671],[-2.7562904],1.0,[-0.08600845  0.22460305 -1.31209415  3.4731039 ]
1164,[-0.00455393 -0.00839387 -0.00624339  0.00704119],[1.0808178],1.0,[ 0.00240215 -0.02488381  0.35305923 -0.82308506]
1165,[ 0.00240215 -0.02488381  0.35305923 -0.82308506],[0.82221],1.0,[ 0.02191527 -0.06986003  0.62237477 -1.42562965]
1166,[ 0.02191527 -0.06986003  0.62237477 -1.42562965],[-1.2465069],1.0,[ 0.03846302 -0.10750492  0.20743229 -0.47843356]
1167,[ 0.03846302 -0.10750492  0.20743229 -0.47843356],[0.53785545],1.0,[ 0.05048487 -0.13663208  0.39331203 -0.97612707]
1168,[ 0.05048487 -0.13663208  0.39331203 -0.97612707],[2.8321373],1.0,[ 0.0850275  -0.22006604  1.32909865 -3.16920246]
1169,[-0.00697121 -0.00188218  0.00150503 -0.00229971],[0.7358374],1.0,[-0.00201614 -0.01328164  0.24559594 -0.56206382]
1170,[-0.00201614 -0.01328164  0.24559594 -0.56206382],[-0.7274096],1.0,[ 0.00290992 -0.02411053  0.00181033  0.01038971]
1171,[ 0.00290992 -0.02411053  0.00181033  0.01038971],[-2.1768553],1.0,[-0.01144515  0.00920634 -0.71768339  1.63929527]
1172,[-0.01144515  0.00920634 -0.71768339  1.63929527],[-0.49951237],1.0,[-0.04323846  0.08048394 -0.87260903  1.93373523]
1173,[-0.04323846  0.08048394 -0.87260903  1.93373523],[-0.2088939],1.0,[-0.07937553  0.16024446 -0.9351762   2.06700384]
1174,[-0.07937553  0.16024446 -0.9351762   2.06700384],[0.8330253],1.0,[-0.111278    0.23131458 -0.6625922   1.51058389]
1175,[-0.00330128 -0.00204485  0.00038251 -0.00140283],[-0.54565126],1.0,[-0.00691499  0.00627562 -0.18058358  0.41325193]
1176,[-0.00691499  0.00627562 -0.18058358  0.41325193],[0.44068336],1.0,[-0.01116202  0.01566888 -0.03249387  0.06320824]
1177,[-0.01116202  0.01566888 -0.03249387  0.06320824],[-1.8951528],1.0,[-0.02509436  0.04761871 -0.66233744  1.51960639]
1178,[-0.02509436  0.04761871 -0.66233744  1.51960639],[-1.1146843],1.0,[-0.05884714  0.12451961 -1.02482508  2.32675774]
1179,[-0.05884714  0.12451961 -1.02482508  2.32675774],[1.4331594],1.0,[-0.09024432  0.19567539 -0.54883077  1.26383588]
1180,[-0.09024432  0.19567539 -0.54883077  1.26383588],[0.7598006],1.0,[-0.10742377  0.23775554 -0.31184904  0.85549451]
1181,[-0.00491239 -0.0078278  -0.00814766  0.0094501 ],[0.30855995],1.0,[-0.0031701  -0.01234767  0.09497392 -0.23293793]
1182,[-0.0031701  -0.01234767  0.09497392 -0.23293793],[-2.5471537],1.0,[-0.0163252   0.01752829 -0.75026528  1.70537046]
1183,[-0.0163252   0.01752829 -0.75026528  1.70537046],[2.388397],1.0,[-0.03023409  0.0472463   0.05117515 -0.18632073]
1184,[-0.03023409  0.0472463   0.05117515 -0.18632073],[2.0402062],1.0,[-0.01475763  0.00987216  0.72117301 -1.66955959]
1185,[-0.01475763  0.00987216  0.72117301 -1.66955959],[1.3861413],1.0,[ 0.02302136 -0.07568222  1.16740614 -2.61020197]
1186,[ 0.02302136 -0.07568222  1.16740614 -2.61020197],[2.3373888],1.0,[ 0.08484931 -0.21356095  1.9199324  -4.27231251]
1187,[ 0.00762656  0.00723612 -0.00908954  0.00968683],[2.5920956],1.0,[ 0.0244865  -0.03200505  0.84970063 -1.95167534]
1188,[ 0.0244865  -0.03200505  0.84970063 -1.95167534],[-1.6268225],1.0,[ 0.04742301 -0.0832107   0.30037877 -0.63839679]
1189,[ 0.04742301 -0.0832107   0.30037877 -0.63839679],[-2.2586632],1.0,[ 0.04452863 -0.07527998 -0.44276948  1.01369938]
1190,[ 0.04452863 -0.07527998 -0.44276948  1.01369938],[-2.5510404],1.0,[ 1.01717944e-02  1.32322296e-03 -1.27392893e+00  2.80783834e+00]
1191,[ 1.01717944e-02  1.32322296e-03 -1.27392893e+00  2.80783834e+00],[-2.4302554],1.0,[-0.05645163  0.14705244 -2.05425346  4.47337783]
1192,[-0.05645163  0.14705244 -2.05425346  4.47337783],[0.6362305],1.0,[-0.13373396  0.31320662 -1.8132614   3.87673749]
1193,[0.00907229 0.00575938 0.0032719  0.00919209],[2.516899],1.0,[ 0.02592895 -0.03237842  0.83724115 -1.89656759]
1194,[ 0.02592895 -0.03237842  0.83724115 -1.89656759],[-2.7374547],1.0,[ 0.0409958  -0.06443108 -0.07969748  0.25618399]
1195,[ 0.0409958  -0.06443108 -0.07969748  0.25618399],[-1.9001266],1.0,[ 0.02535524 -0.02685457 -0.70110272  1.61185253]
1196,[ 0.02535524 -0.02685457 -0.70110272  1.61185253],[0.52620924],1.0,[ 0.00111204  0.02679797 -0.51280807  1.08858709]
1197,[ 0.00111204  0.02679797 -0.51280807  1.08858709],[-0.7038578],1.0,[-0.02396842  0.08032531 -0.74125701  1.59060947]
1198,[-0.02396842  0.08032531 -0.74125701  1.59060947],[1.2370785],1.0,[-0.04533815  0.12483778 -0.32983707  0.65836327]
1199,[-0.04533815  0.12483778 -0.32983707  0.65836327],[-2.5099416],1.0,[-0.07528081  0.19110101 -1.16367442  2.63254755]
1200,[-0.07528081  0.19110101 -1.16367442  2.63254755],[-1.5215379],1.0,[-0.13161026  0.31924748 -1.6493331   3.76800211]
1201,[-0.0090791  -0.0008078  -0.00728423 -0.00529431],[0.21453367],1.0,[-0.00794551 -0.0042901   0.06377957 -0.1672375 ]
1202,[-0.00794551 -0.0042901   0.06377957 -0.1672375 ],[2.9978676],1.0,[ 0.01452439 -0.05686319  1.05684444 -2.43861744]
1203,[ 0.01452439 -0.05686319  1.05684444 -2.43861744],[-0.80492675],1.0,[ 0.05117104 -0.14005809  0.77828684 -1.74845962]
